slope, srtm, tpi, twi, coarse, stream, hdist
0.2,0.64,0.85,0.2,0.6,0.8,0.4999342
0.21,0.65,0.85,0.2,0.59,0.8,0.4999414
0.2,0.65,0.85,0.2,0.59,0.8,0.4999732
0.22,0.65,0.85,0.2,0.6,0.81,0.4999786
0.22,0.64,0.84,0.2,0.6,0.8,0.5000013
0.21,0.65,0.85,0.2,0.6,0.81,0.5000017
0.2,0.65,0.85,0.2,0.58,0.8,0.5000133
0.21,0.64,0.84,0.2,0.6,0.8,0.5000159
0.2,0.65,0.85,0.2,0.59,0.81,0.5000263
0.2,0.65,0.85,0.2,0.6,0.81,0.5000336
0.21,0.64,0.85,0.2,0.6,0.8,0.5000406
0.2,0.64,0.84,0.2,0.6,0.8,0.5000481
0.2,0.64,0.84,0.2,0.59,0.8,0.5000494
0.2,0.65,0.85,0.2,0.6,0.8,0.5000497
0.23,0.65,0.85,0.2,0.6,0.81,0.5000595
0.2,0.65,0.85,0.2,0.6,0.82,0.5000787
0.22,0.65,0.85,0.2,0.59,0.8,0.500092
0.2,0.64,0.84,0.2,0.6,0.81,0.5000934
0.21,0.65,0.85,0.2,0.58,0.8,0.5000948
0.21,0.65,0.85,0.2,0.59,0.81,0.5001071
0.2,0.63,0.83,0.2,0.6,0.8,0.5001085
0.21,0.65,0.85,0.2,0.6,0.82,0.5001195
0.21,0.64,0.84,0.2,0.59,0.8,0.5001309
0.21,0.64,0.84,0.2,0.6,0.81,0.5001432
0.2,0.64,0.85,0.2,0.59,0.8,0.5001455
0.2,0.64,0.85,0.2,0.6,0.81,0.5001577
0.23,0.64,0.84,0.2,0.6,0.8,0.5001578
0.21,0.63,0.83,0.2,0.6,0.8,0.5001675
0.23,0.65,0.84,0.2,0.58,0.8,0.5001759
0.22,0.65,0.85,0.2,0.58,0.8,0.500176
0.2,0.63,0.84,0.2,0.6,0.8,0.500182
0.25,0.65,0.84,0.2,0.6,0.81,0.500186
0.22,0.65,0.85,0.2,0.59,0.81,0.5001876
0.23,0.65,0.84,0.2,0.59,0.8,0.5001905
0.22,0.65,0.85,0.2,0.6,0.82,0.5001994
0.22,0.65,0.84,0.2,0.58,0.8,0.5002078
0.22,0.64,0.84,0.2,0.59,0.8,0.5002121
0.24,0.65,0.84,0.2,0.6,0.81,0.5002173
0.22,0.65,0.84,0.2,0.59,0.8,0.5002223
0.21,0.65,0.85,0.2,0.6,0.8,0.5002239
0.22,0.64,0.84,0.2,0.6,0.81,0.5002239
0.2,0.65,0.85,0.2,0.57,0.8,0.5002258
0.21,0.65,0.84,0.2,0.57,0.8,0.500226
0.21,0.64,0.85,0.2,0.59,0.8,0.5002265
0.24,0.65,0.85,0.2,0.6,0.81,0.5002291
0.24,0.64,0.83,0.2,0.6,0.8,0.5002336
0.23,0.65,0.84,0.2,0.59,0.81,0.5002346
0.2,0.65,0.85,0.2,0.58,0.81,0.5002375
0.21,0.64,0.85,0.2,0.6,0.81,0.5002381
0.21,0.65,0.84,0.2,0.58,0.8,0.5002404
0.24,0.65,0.84,0.2,0.58,0.8,0.5002434
0.23,0.65,0.84,0.2,0.6,0.81,0.5002489
0.22,0.63,0.83,0.2,0.6,0.8,0.500249
0.2,0.65,0.85,0.2,0.59,0.82,0.5002492
0.23,0.64,0.83,0.2,0.59,0.8,0.500251
0.21,0.65,0.85,0.21,0.59,0.8,0.5002511
0.24,0.65,0.84,0.2,0.59,0.81,0.5002545
0.21,0.65,0.84,0.2,0.59,0.8,0.5002548
0.23,0.65,0.85,0.2,0.58,0.8,0.5002571
0.2,0.65,0.84,0.2,0.57,0.8,0.500259
0.2,0.65,0.85,0.2,0.6,0.83,0.5002609
0.2,0.64,0.84,0.2,0.58,0.8,0.5002624
0.21,0.63,0.84,0.2,0.6,0.8,0.5002632
0.21,0.65,0.85,0.21,0.6,0.8,0.5002655
0.23,0.64,0.83,0.2,0.6,0.8,0.5002655
0.24,0.65,0.84,0.2,0.6,0.82,0.5002656
0.22,0.65,0.84,0.2,0.59,0.81,0.5002666
0.23,0.65,0.85,0.2,0.59,0.81,0.5002681
0.21,0.65,0.84,0.2,0.6,0.8,0.5002693
0.2,0.65,0.84,0.2,0.58,0.8,0.5002732
0.2,0.64,0.84,0.2,0.59,0.81,0.5002741
0.2,0.64,0.85,0.21,0.6,0.8,0.5002743
0.2,0.63,0.85,0.2,0.6,0.8,0.5002777
0.23,0.65,0.85,0.2,0.6,0.82,0.5002791
0.24,0.64,0.83,0.2,0.59,0.8,0.5002798
0.22,0.65,0.84,0.2,0.6,0.81,0.5002809
0.22,0.64,0.83,0.2,0.59,0.8,0.5002833
0.2,0.65,0.85,0.21,0.59,0.8,0.5002838
0.21,0.65,0.84,0.2,0.58,0.81,0.5002851
0.2,0.64,0.84,0.2,0.6,0.82,0.5002859
0.2,0.65,0.84,0.2,0.59,0.8,0.5002877
0.24,0.64,0.83,0.2,0.6,0.81,0.5002909
0.22,0.65,0.84,0.2,0.57,0.8,0.5002923
0.23,0.65,0.84,0.2,0.6,0.82,0.5002927
0.23,0.64,0.84,0.2,0.59,0.8,0.5002935
0.22,0.64,0.83,0.2,0.6,0.8,0.5002977
0.2,0.65,0.85,0.21,0.6,0.8,0.5002981
0.21,0.65,0.84,0.2,0.59,0.81,0.5002992
0.2,0.63,0.83,0.2,0.59,0.8,0.5002996
0.21,0.64,0.83,0.2,0.58,0.8,0.5003018
0.2,0.65,0.84,0.2,0.6,0.8,0.5003022
0.22,0.65,0.84,0.2,0.58,0.81,0.5003034
0.22,0.65,0.85,0.21,0.59,0.8,0.5003038
0.23,0.64,0.84,0.2,0.6,0.81,0.5003045
0.21,0.65,0.85,0.2,0.57,0.8,0.5003068
0.22,0.64,0.85,0.2,0.59,0.8,0.5003074
0.21,0.65,0.85,0.21,0.6,0.81,0.5003092
0.23,0.64,0.83,0.2,0.6,0.81,0.5003095
0.2,0.63,0.83,0.2,0.6,0.81,0.5003113
0.21,0.65,0.84,0.2,0.6,0.81,0.5003134
0.22,0.65,0.85,0.21,0.6,0.81,0.5003146
0.22,0.65,0.84,0.2,0.59,0.82,0.5003147
0.21,0.64,0.83,0.2,0.59,0.8,0.5003161
0.22,0.65,0.85,0.21,0.6,0.8,0.5003164
0.24,0.63,0.82,0.2,0.6,0.8,0.5003167
0.21,0.65,0.85,0.2,0.58,0.81,0.5003178
0.22,0.64,0.85,0.2,0.6,0.81,0.5003182
0.2,0.65,0.84,0.2,0.58,0.81,0.5003183
0.22,0.65,0.84,0.2,0.6,0.82,0.5003249
0.21,0.64,0.84,0.21,0.6,0.8,0.5003261
0.25,0.64,0.83,0.2,0.6,0.8,0.5003264
0.23,0.63,0.82,0.2,0.6,0.8,0.5003268
0.22,0.64,0.85,0.2,0.6,0.8,0.5003278
0.21,0.65,0.85,0.2,0.59,0.82,0.5003289
0.22,0.64,0.83,0.2,0.58,0.8,0.5003292
0.23,0.63,0.83,0.2,0.6,0.8,0.5003304
0.21,0.64,0.83,0.2,0.6,0.8,0.5003305
0.2,0.65,0.84,0.2,0.59,0.81,0.5003322
0.24,0.65,0.84,0.2,0.59,0.8,0.5003346
0.25,0.65,0.84,0.2,0.59,0.81,0.5003348
0.2,0.64,0.83,0.2,0.58,0.8,0.5003353
0.2,0.62,0.82,0.2,0.6,0.8,0.5003371
0.21,0.65,0.85,0.2,0.6,0.83,0.5003401
0.22,0.64,0.83,0.2,0.59,0.81,0.5003404
0.22,0.64,0.84,0.21,0.6,0.8,0.5003404
0.2,0.65,0.85,0.21,0.6,0.81,0.5003419
0.22,0.64,0.83,0.2,0.6,0.81,0.500342
0.21,0.64,0.84,0.2,0.58,0.8,0.5003434
0.21,0.65,0.84,0.2,0.59,0.82,0.5003438
0.2,0.65,0.84,0.2,0.56,0.8,0.5003439
0.22,0.63,0.84,0.2,0.6,0.8,0.5003441
0.25,0.65,0.84,0.2,0.6,0.82,0.5003454
0.2,0.65,0.84,0.2,0.6,0.81,0.5003463
0.22,0.65,0.84,0.2,0.6,0.8,0.5003476
0.24,0.65,0.85,0.2,0.59,0.81,0.5003483
0.2,0.64,0.83,0.2,0.59,0.8,0.5003494
0.2,0.65,0.85,0.21,0.58,0.8,0.5003542
0.21,0.64,0.85,0.21,0.6,0.8,0.5003544
0.21,0.64,0.84,0.2,0.59,0.81,0.5003545
0.2,0.65,0.84,0.2,0.57,0.81,0.500355
0.21,0.65,0.84,0.2,0.6,0.82,0.5003576
