slope, srtm, tpi, twi, coarse, stream, hdist
0.2,0.65,0.8,0.2,0.65,0.8,0.5016281
0.19,0.65,0.8,0.2,0.65,0.8,0.5016649
0.18,0.65,0.8,0.2,0.65,0.8,0.5017023
0.18,0.65,0.8,0.2,0.66,0.8,0.5017135
0.17,0.65,0.8,0.2,0.65,0.8,0.5017401
0.17,0.65,0.8,0.2,0.66,0.8,0.5017513
0.16,0.65,0.8,0.2,0.65,0.8,0.5017785
0.16,0.65,0.8,0.2,0.66,0.8,0.5017896
0.19,0.65,0.8,0.2,0.66,0.8,0.5018
0.16,0.65,0.8,0.2,0.67,0.8,0.5018008
0.15,0.65,0.8,0.2,0.65,0.8,0.5018173
0.17,0.65,0.8,0.2,0.67,0.8,0.5018216
0.15,0.65,0.8,0.2,0.66,0.8,0.5018283
0.15,0.65,0.8,0.2,0.67,0.8,0.5018394
0.15,0.65,0.8,0.2,0.68,0.8,0.5018504
0.19,0.66,0.8,0.2,0.65,0.8,0.5019322
0.18,0.66,0.8,0.2,0.65,0.8,0.5019506
0.2,0.65,0.8,0.2,0.66,0.8,0.5019672
0.18,0.65,0.8,0.2,0.67,0.8,0.5019884
0.17,0.66,0.8,0.2,0.65,0.8,0.501989
0.17,0.66,0.8,0.2,0.66,0.8,0.5019994
0.16,0.65,0.8,0.2,0.68,0.8,0.502011
0.2,0.65,0.8,0.2,0.65,0.9,0.5020211
0.16,0.66,0.8,0.2,0.65,0.8,0.5020278
0.2,0.65,0.8,0.2,0.66,0.9,0.5020294
0.2,0.65,0.8,0.2,0.67,0.9,0.5020379
0.16,0.66,0.8,0.2,0.66,0.8,0.5020382
0.2,0.65,0.8,0.2,0.68,0.9,0.5020464
0.2,0.65,0.8,0.2,0.69,0.9,0.5020552
0.19,0.65,0.8,0.2,0.65,0.9,0.5020585
0.2,0.65,0.8,0.2,0.7,0.9,0.5020642
0.15,0.66,0.8,0.2,0.65,0.8,0.502067
0.19,0.65,0.8,0.2,0.66,0.9,0.502067
0.19,0.65,0.8,0.2,0.67,0.9,0.5020754
0.15,0.66,0.8,0.2,0.66,0.8,0.5020773
0.19,0.65,0.8,0.2,0.68,0.9,0.5020838
0.15,0.66,0.8,0.2,0.67,0.8,0.5020876
0.19,0.65,0.8,0.2,0.69,0.9,0.5020926
0.18,0.65,0.8,0.2,0.65,0.9,0.5020965
0.2,0.66,0.8,0.2,0.65,0.8,0.5020988
0.19,0.65,0.8,0.2,0.7,0.9,0.5021016
0.18,0.65,0.8,0.2,0.66,0.9,0.502105
0.18,0.65,0.8,0.2,0.67,0.9,0.5021134
0.18,0.66,0.8,0.2,0.66,0.8,0.5021203
0.18,0.65,0.8,0.2,0.68,0.9,0.5021219
0.18,0.65,0.8,0.2,0.69,0.9,0.5021305
0.17,0.65,0.8,0.2,0.65,0.9,0.502135
0.18,0.65,0.8,0.2,0.7,0.9,0.5021394
0.16,0.66,0.8,0.2,0.67,0.8,0.5021431
0.17,0.65,0.8,0.2,0.66,0.9,0.5021434
0.17,0.65,0.8,0.2,0.67,0.9,0.5021518
0.19,0.65,0.8,0.2,0.67,0.8,0.5021545
0.17,0.65,0.8,0.2,0.68,0.9,0.5021602
0.17,0.65,0.8,0.2,0.69,0.9,0.5021687
0.16,0.65,0.8,0.2,0.65,0.9,0.5021738
0.17,0.65,0.8,0.2,0.68,0.8,0.5021769
0.17,0.65,0.8,0.2,0.7,0.9,0.5021774
0.16,0.65,0.8,0.2,0.66,0.9,0.5021821
0.16,0.65,0.8,0.2,0.67,0.9,0.5021904
0.16,0.65,0.8,0.2,0.68,0.9,0.5021988
0.15,0.65,0.8,0.2,0.69,0.8,0.5022003
0.16,0.65,0.8,0.2,0.69,0.9,0.5022071
0.15,0.65,0.8,0.2,0.65,0.9,0.5022129
0.16,0.65,0.8,0.2,0.7,0.9,0.5022157
0.15,0.65,0.8,0.2,0.66,0.9,0.5022211
0.2,0.65,0.8,0.22,0.65,0.8,0.5022287
0.15,0.65,0.8,0.2,0.67,0.9,0.5022294
0.17,0.67,0.8,0.2,0.65,0.8,0.502236
0.15,0.65,0.8,0.2,0.68,0.9,0.5022376
0.2,0.65,0.8,0.22,0.66,0.8,0.502238
0.15,0.65,0.8,0.2,0.69,0.9,0.5022458
0.2,0.65,0.8,0.22,0.67,0.8,0.5022474
0.18,0.67,0.8,0.2,0.65,0.8,0.5022522
0.15,0.65,0.8,0.2,0.7,0.9,0.5022542
0.2,0.66,0.8,0.2,0.65,0.9,0.5022576
0.2,0.66,0.8,0.2,0.66,0.9,0.5022653
0.19,0.65,0.8,0.22,0.65,0.8,0.5022672
0.2,0.66,0.8,0.2,0.67,0.9,0.502273
0.16,0.67,0.8,0.2,0.65,0.8,0.5022754
0.19,0.65,0.8,0.22,0.66,0.8,0.5022765
0.2,0.66,0.8,0.2,0.68,0.9,0.5022811
0.16,0.67,0.8,0.2,0.66,0.8,0.5022849
0.19,0.65,0.8,0.22,0.67,0.8,0.5022858
0.19,0.66,0.8,0.2,0.66,0.8,0.502286
0.2,0.66,0.8,0.2,0.69,0.9,0.5022896
0.19,0.66,0.8,0.2,0.65,0.9,0.5022956
0.2,0.66,0.8,0.2,0.7,0.9,0.502298
0.19,0.66,0.8,0.2,0.66,0.9,0.5023033
0.18,0.65,0.8,0.22,0.65,0.8,0.5023062
0.17,0.66,0.8,0.2,0.67,0.8,0.5023086
0.19,0.66,0.8,0.2,0.67,0.9,0.5023111
0.15,0.67,0.8,0.2,0.65,0.8,0.5023151
0.18,0.65,0.8,0.22,0.66,0.8,0.5023154
0.19,0.66,0.8,0.2,0.68,0.9,0.5023192
0.2,0.65,0.8,0.2,0.67,0.8,0.5023197
0.15,0.67,0.8,0.2,0.66,0.8,0.5023245
0.18,0.65,0.8,0.22,0.67,0.8,0.5023246
0.19,0.66,0.8,0.2,0.69,0.9,0.5023275
0.15,0.66,0.8,0.2,0.68,0.8,0.5023322
0.18,0.65,0.8,0.22,0.68,0.8,0.5023338
0.19,0.65,0.8,0.22,0.68,0.8,0.5023338
0.18,0.66,0.8,0.2,0.65,0.9,0.5023342
0.19,0.66,0.8,0.2,0.7,0.9,0.5023359
0.18,0.65,0.8,0.2,0.68,0.8,0.5023419
0.18,0.66,0.8,0.2,0.66,0.9,0.5023419
0.17,0.65,0.8,0.22,0.65,0.8,0.5023454
0.18,0.66,0.8,0.2,0.67,0.9,0.5023497
0.17,0.65,0.8,0.22,0.66,0.8,0.5023545
0.18,0.66,0.8,0.2,0.68,0.9,0.5023577
0.17,0.65,0.8,0.22,0.67,0.8,0.5023637
0.16,0.65,0.8,0.2,0.69,0.8,0.5023651
0.18,0.66,0.8,0.2,0.69,0.9,0.5023658
0.17,0.65,0.8,0.22,0.68,0.8,0.5023728
0.17,0.66,0.8,0.2,0.65,0.9,0.5023732
0.18,0.66,0.8,0.2,0.7,0.9,0.5023741
0.17,0.66,0.8,0.2,0.66,0.9,0.5023809
0.17,0.65,0.8,0.22,0.69,0.8,0.502382
0.16,0.65,0.8,0.22,0.65,0.8,0.502385
0.17,0.66,0.8,0.2,0.67,0.9,0.5023886
0.16,0.65,0.8,0.22,0.66,0.8,0.502394
0.17,0.66,0.8,0.2,0.68,0.9,0.5023964
0.16,0.65,0.8,0.22,0.67,0.8,0.5024031
0.17,0.66,0.8,0.2,0.69,0.9,0.5024044
0.2,0.65,0.8,0.2,0.65,1,0.5024073
0.16,0.65,0.8,0.22,0.68,0.8,0.5024122
0.16,0.66,0.8,0.2,0.65,0.9,0.5024124
0.17,0.66,0.8,0.2,0.7,0.9,0.5024125
0.2,0.65,0.8,0.2,0.66,1,0.5024136
0.19,0.67,0.8,0.2,0.65,0.8,0.5024174
0.2,0.65,0.8,0.2,0.67,1,0.5024198
0.16,0.66,0.8,0.2,0.66,0.9,0.5024201
0.16,0.65,0.8,0.22,0.69,0.8,0.5024212
0.15,0.65,0.8,0.22,0.65,0.8,0.5024251
0.2,0.65,0.8,0.2,0.68,1,0.5024261
0.16,0.66,0.8,0.2,0.67,0.9,0.5024277
0.2,0.65,0.8,0.2,0.69,1,0.5024326
0.15,0.65,0.8,0.22,0.66,0.8,0.5024339
