slope, srtm, tpi, twi, coarse, stream, hdist
0.1,0.63,0.86,0.14,0.59,0.8,0.4975978
0.1,0.63,0.86,0.14,0.6,0.81,0.4976275
0.11,0.64,0.86,0.14,0.58,0.8,0.4976971
0.1,0.64,0.86,0.14,0.57,0.8,0.4977026
0.11,0.63,0.86,0.14,0.6,0.81,0.4977191
0.1,0.63,0.86,0.14,0.6,0.8,0.4977245
0.1,0.64,0.86,0.14,0.58,0.8,0.4977262
0.12,0.63,0.85,0.14,0.59,0.8,0.49774
0.12,0.64,0.86,0.14,0.59,0.81,0.4977473
0.13,0.64,0.86,0.14,0.59,0.81,0.4977623
0.11,0.64,0.86,0.14,0.57,0.8,0.4977674
0.11,0.63,0.86,0.14,0.59,0.8,0.4977687
0.11,0.63,0.85,0.14,0.59,0.8,0.4977691
0.1,0.63,0.85,0.14,0.58,0.8,0.497775
0.11,0.64,0.86,0.14,0.59,0.81,0.4977762
0.1,0.64,0.86,0.14,0.58,0.81,0.4977822
0.13,0.63,0.85,0.14,0.6,0.81,0.4977928
0.11,0.64,0.86,0.14,0.58,0.81,0.497796
0.13,0.64,0.86,0.14,0.6,0.82,0.4977967
0.11,0.63,0.85,0.14,0.58,0.8,0.4977983
0.1,0.63,0.85,0.14,0.59,0.8,0.4977986
0.11,0.64,0.86,0.14,0.6,0.81,0.4977994
0.1,0.64,0.86,0.14,0.59,0.81,0.4978054
0.12,0.63,0.86,0.14,0.6,0.81,0.4978101
0.1,0.63,0.86,0.14,0.58,0.8,0.4978161
0.12,0.63,0.85,0.14,0.6,0.81,0.4978189
0.1,0.63,0.85,0.14,0.6,0.8,0.497822
0.12,0.64,0.86,0.14,0.6,0.82,0.4978254
0.11,0.63,0.85,0.14,0.59,0.81,0.4978268
0.1,0.64,0.86,0.14,0.6,0.81,0.4978286
0.11,0.64,0.86,0.14,0.59,0.82,0.4978316
0.1,0.63,0.86,0.15,0.6,0.8,0.4978328
0.1,0.63,0.86,0.14,0.59,0.81,0.4978445
0.12,0.64,0.86,0.14,0.6,0.81,0.4978478
0.11,0.63,0.85,0.14,0.6,0.81,0.4978481
0.1,0.63,0.85,0.14,0.59,0.81,0.4978544
0.11,0.64,0.86,0.14,0.6,0.82,0.4978544
0.11,0.63,0.85,0.14,0.6,0.8,0.4978546
0.12,0.64,0.86,0.14,0.58,0.8,0.4978548
0.12,0.64,0.86,0.14,0.57,0.8,0.4978593
0.1,0.64,0.86,0.14,0.59,0.82,0.4978608
0.1,0.64,0.86,0.14,0.59,0.8,0.4978669
0.13,0.65,0.86,0.14,0.56,0.8,0.4978702
0.1,0.63,0.86,0.14,0.6,0.82,0.4978726
0.11,0.63,0.86,0.15,0.6,0.8,0.4978746
0.1,0.63,0.85,0.14,0.6,0.81,0.4978776
0.14,0.64,0.86,0.14,0.6,0.82,0.4978802
0.14,0.63,0.85,0.14,0.6,0.81,0.4978835
0.1,0.64,0.86,0.14,0.6,0.82,0.4978836
0.12,0.64,0.86,0.14,0.58,0.81,0.4978871
0.12,0.63,0.85,0.14,0.58,0.8,0.4978903
0.1,0.64,0.86,0.14,0.56,0.8,0.4978944
0.13,0.63,0.85,0.14,0.59,0.8,0.4978959
