slope, srtm, tpi, twi, coarse, stream, hdist
0.33,0.6,0.45,0.06,0.97,0.48,0.161603
0.32,0.6,0.45,0.06,0.97,0.48,0.161605
0.31,0.6,0.45,0.06,0.97,0.48,0.1616087
0.3,0.6,0.45,0.06,0.97,0.48,0.1616136
0.29,0.6,0.45,0.06,0.97,0.48,0.1616198
0.28,0.6,0.45,0.06,0.97,0.48,0.1616278
0.33,0.6,0.46,0.06,0.97,0.48,0.1616631
0.32,0.6,0.46,0.06,0.97,0.48,0.1616651
0.31,0.6,0.46,0.06,0.97,0.48,0.1616685
0.3,0.6,0.46,0.06,0.97,0.48,0.1616732
0.29,0.6,0.46,0.06,0.97,0.48,0.1616792
0.28,0.6,0.46,0.06,0.97,0.48,0.161687
0.33,0.6,0.45,0.06,0.96,0.48,0.1616903
0.32,0.6,0.45,0.06,0.96,0.48,0.1616926
0.31,0.6,0.45,0.06,0.96,0.48,0.1616962
0.33,0.6,0.45,0.07,0.97,0.48,0.1616979
0.32,0.6,0.45,0.07,0.97,0.48,0.1617004
0.3,0.6,0.45,0.06,0.96,0.48,0.1617014
0.31,0.6,0.45,0.07,0.97,0.48,0.1617046
0.29,0.6,0.45,0.06,0.96,0.48,0.1617078
0.3,0.6,0.45,0.07,0.97,0.48,0.1617098
0.28,0.6,0.45,0.06,0.96,0.48,0.1617159
0.29,0.6,0.45,0.07,0.97,0.48,0.1617162
0.33,0.6,0.47,0.06,0.97,0.48,0.1617241
0.28,0.6,0.45,0.07,0.97,0.48,0.1617244
0.32,0.6,0.47,0.06,0.97,0.48,0.161726
0.31,0.6,0.47,0.06,0.97,0.48,0.1617293
0.3,0.6,0.47,0.06,0.97,0.48,0.1617338
0.29,0.6,0.47,0.06,0.97,0.48,0.1617395
0.28,0.6,0.47,0.06,0.97,0.48,0.1617471
0.33,0.6,0.46,0.06,0.96,0.48,0.1617509
0.32,0.6,0.46,0.06,0.96,0.48,0.1617532
0.31,0.6,0.46,0.06,0.96,0.48,0.1617567
0.33,0.6,0.46,0.07,0.97,0.48,0.1617577
0.32,0.6,0.46,0.07,0.97,0.48,0.1617601
0.3,0.6,0.46,0.06,0.96,0.48,0.1617615
0.31,0.6,0.46,0.07,0.97,0.48,0.161764
0.29,0.6,0.46,0.06,0.96,0.48,0.1617677
0.3,0.6,0.46,0.07,0.97,0.48,0.1617693
0.28,0.6,0.46,0.06,0.96,0.48,0.1617755
0.29,0.6,0.46,0.07,0.97,0.48,0.1617755
0.33,0.6,0.45,0.06,0.95,0.48,0.1617793
