slope, srtm, tpi, twi, coarse, stream, hdist
0.22,0.8,0.27,0,0.98,0.2,0.148974
0.22,0.8,0.27,0,0.99,0.2,0.1489768
0.22,0.8,0.27,0,1,0.2,0.1489799
0.23,0.8,0.27,0,0.98,0.2,0.1489863
0.23,0.8,0.27,0,0.99,0.2,0.1489887
0.23,0.8,0.27,0,1,0.2,0.1489916
0.24,0.8,0.27,0,0.98,0.2,0.1490004
0.24,0.8,0.27,0,0.99,0.2,0.1490025
0.24,0.8,0.27,0,1,0.2,0.1490052
0.22,0.8,0.28,0,0.98,0.2,0.149011
0.22,0.8,0.28,0,0.99,0.2,0.1490131
0.22,0.8,0.28,0,1,0.2,0.1490156
0.25,0.8,0.27,0,0.98,0.2,0.1490161
0.25,0.8,0.27,0,0.99,0.2,0.1490182
0.25,0.8,0.27,0,1,0.2,0.1490205
0.23,0.8,0.28,0,0.98,0.2,0.1490242
0.23,0.8,0.28,0,0.99,0.2,0.149026
0.23,0.8,0.28,0,1,0.2,0.1490282
0.22,0.8,0.27,0.01,0.98,0.2,0.1490284
0.22,0.8,0.27,0.01,0.99,0.2,0.1490305
0.22,0.8,0.27,0.01,1,0.2,0.149033
0.26,0.8,0.27,0,0.98,0.2,0.1490334
0.26,0.8,0.27,0,0.99,0.2,0.149035
0.26,0.8,0.27,0,1,0.2,0.1490371
0.24,0.8,0.28,0,0.98,0.2,0.1490388
0.24,0.8,0.28,0,0.99,0.2,0.1490403
0.23,0.8,0.27,0.01,0.98,0.2,0.1490412
0.24,0.8,0.28,0,1,0.2,0.1490423
0.23,0.8,0.27,0.01,0.99,0.2,0.1490431
0.22,0.79,0.27,0,0.98,0.2,0.149045
0.23,0.8,0.27,0.01,1,0.2,0.1490454
0.22,0.79,0.27,0,0.99,0.2,0.1490476
0.22,0.79,0.27,0,1,0.2,0.1490506
0.22,0.8,0.29,0,0.98,0.2,0.1490511
0.22,0.8,0.29,0,0.99,0.2,0.1490523
0.27,0.8,0.27,0,0.98,0.2,0.1490526
0.27,0.8,0.27,0,0.99,0.2,0.1490536
0.22,0.8,0.29,0,1,0.2,0.1490541
0.25,0.8,0.28,0,0.98,0.2,0.149055
0.27,0.8,0.27,0,1,0.2,0.1490551
0.24,0.8,0.27,0.01,0.98,0.2,0.1490556
0.25,0.8,0.28,0,0.99,0.2,0.1490563
0.24,0.8,0.27,0.01,0.99,0.2,0.1490572
0.23,0.79,0.27,0,0.98,0.2,0.1490578
0.25,0.8,0.28,0,1,0.2,0.1490581
0.24,0.8,0.27,0.01,1,0.2,0.1490593
0.23,0.79,0.27,0,0.99,0.2,0.1490602
0.23,0.79,0.27,0,1,0.2,0.1490629
0.23,0.8,0.29,0,0.98,0.2,0.1490646
0.23,0.8,0.29,0,0.99,0.2,0.1490657
0.22,0.8,0.28,0.01,0.98,0.2,0.1490667
0.23,0.8,0.29,0,1,0.2,0.1490673
0.22,0.8,0.28,0.01,0.99,0.2,0.1490682
0.22,0.8,0.28,0.01,1,0.2,0.1490701
0.25,0.8,0.27,0.01,0.98,0.2,0.1490717
0.24,0.79,0.27,0,0.98,0.2,0.1490723
0.25,0.8,0.27,0.01,0.99,0.2,0.149073
0.26,0.8,0.28,0,0.98,0.2,0.1490734
0.26,0.8,0.28,0,0.99,0.2,0.1490742
0.24,0.79,0.27,0,0.99,0.2,0.1490744
0.25,0.8,0.27,0.01,1,0.2,0.1490749
0.26,0.8,0.28,0,1,0.2,0.1490755
0.24,0.79,0.27,0,1,0.2,0.149077
0.24,0.8,0.29,0,0.98,0.2,0.1490795
0.23,0.8,0.28,0.01,0.98,0.2,0.1490802
0.24,0.8,0.29,0,0.99,0.2,0.1490804
0.23,0.8,0.28,0.01,0.99,0.2,0.1490814
0.24,0.8,0.29,0,1,0.2,0.1490819
0.22,0.79,0.28,0,0.98,0.2,0.149083
0.23,0.8,0.28,0.01,1,0.2,0.1490831
0.22,0.79,0.28,0,0.99,0.2,0.1490849
0.22,0.8,0.27,0.02,0.98,0.2,0.149086
0.22,0.79,0.28,0,1,0.2,0.1490871
0.22,0.8,0.27,0.02,0.99,0.2,0.1490876
0.25,0.79,0.27,0,0.98,0.2,0.1490886
0.22,0.8,0.27,0.02,1,0.2,0.1490896
0.26,0.8,0.27,0.01,0.98,0.2,0.1490896
0.25,0.79,0.27,0,0.99,0.2,0.1490904
0.26,0.8,0.27,0.01,0.99,0.2,0.1490905
0.26,0.8,0.27,0.01,1,0.2,0.149092
0.25,0.79,0.27,0,1,0.2,0.1490926
0.22,0.8,0.3,0,0.98,0.2,0.1490931
0.22,0.8,0.3,0,0.99,0.2,0.1490937
0.27,0.8,0.28,0,0.98,0.2,0.1490937
0.27,0.8,0.28,0,0.99,0.2,0.1490941
0.22,0.8,0.3,0,1,0.2,0.1490948
0.24,0.8,0.28,0.01,0.98,0.2,0.1490949
0.27,0.8,0.28,0,1,0.2,0.1490949
0.24,0.8,0.28,0.01,0.99,0.2,0.1490959
0.23,0.79,0.28,0,0.98,0.2,0.1490966
0.25,0.8,0.29,0,0.98,0.2,0.1490967
0.25,0.8,0.29,0,0.99,0.2,0.1490972
0.24,0.8,0.28,0.01,1,0.2,0.1490974
0.25,0.8,0.29,0,1,0.2,0.1490982
0.23,0.79,0.28,0,0.99,0.2,0.1490983
0.23,0.8,0.27,0.02,0.98,0.2,0.1490993
0.23,0.79,0.28,0,1,0.2,0.1491003
0.22,0.79,0.27,0.01,0.98,0.2,0.1491004
0.23,0.8,0.27,0.02,0.99,0.2,0.1491006
0.22,0.79,0.27,0.01,0.99,0.2,0.1491024
0.23,0.8,0.27,0.02,1,0.2,0.1491025
0.22,0.79,0.27,0.01,1,0.2,0.1491048
0.26,0.79,0.27,0,0.98,0.2,0.1491062
0.23,0.8,0.3,0,0.98,0.2,0.149107
0.23,0.8,0.3,0,0.99,0.2,0.1491074
0.22,0.8,0.29,0.01,0.98,0.2,0.1491075
0.26,0.79,0.27,0,0.99,0.2,0.1491077
0.22,0.8,0.29,0.01,0.99,0.2,0.1491082
0.23,0.8,0.3,0,1,0.2,0.1491084
0.22,0.8,0.29,0.01,1,0.2,0.1491095
0.27,0.8,0.27,0.01,0.98,0.2,0.1491095
0.26,0.79,0.27,0,1,0.2,0.1491097
0.27,0.8,0.27,0.01,0.99,0.2,0.14911
0.27,0.8,0.27,0.01,1,0.2,0.149111
0.24,0.79,0.28,0,0.98,0.2,0.1491114
0.25,0.8,0.28,0.01,0.98,0.2,0.1491115
0.25,0.8,0.28,0.01,0.99,0.2,0.1491122
0.24,0.79,0.28,0,0.99,0.2,0.1491129
0.25,0.8,0.28,0.01,1,0.2,0.1491135
0.23,0.79,0.27,0.01,0.98,0.2,0.1491137
0.24,0.8,0.27,0.02,0.98,0.2,0.1491141
0.24,0.79,0.28,0,1,0.2,0.1491149
0.24,0.8,0.27,0.02,0.99,0.2,0.1491153
0.23,0.79,0.27,0.01,0.99,0.2,0.1491156
0.26,0.8,0.29,0,0.98,0.2,0.1491161
0.26,0.8,0.29,0,0.99,0.2,0.1491162
0.24,0.8,0.27,0.02,1,0.2,0.1491169
0.26,0.8,0.29,0,1,0.2,0.1491169
0.22,0.78,0.27,0,0.98,0.2,0.1491177
0.23,0.79,0.27,0.01,1,0.2,0.1491179
0.22,0.78,0.27,0,0.99,0.2,0.1491201
0.23,0.8,0.29,0.01,0.98,0.2,0.1491213
0.23,0.8,0.29,0.01,0.99,0.2,0.1491219
0.24,0.8,0.3,0,0.98,0.2,0.1491228
0.23,0.8,0.29,0.01,1,0.2,0.149123
0.24,0.8,0.3,0,0.99,0.2,0.149123
0.22,0.78,0.27,0,1,0.2,0.1491231
0.24,0.8,0.3,0,1,0.2,0.1491237
0.22,0.79,0.29,0,0.98,0.2,0.1491238
0.22,0.79,0.29,0,0.99,0.2,0.149125
0.22,0.8,0.28,0.02,0.98,0.2,0.1491254
0.27,0.79,0.27,0,0.98,0.2,0.1491262
0.22,0.8,0.28,0.02,0.99,0.2,0.1491263
0.22,0.79,0.29,0,1,0.2,0.1491267
0.27,0.79,0.27,0,0.99,0.2,0.149127
0.22,0.8,0.28,0.02,1,0.2,0.1491277
0.25,0.79,0.28,0,0.98,0.2,0.1491283
0.27,0.79,0.27,0,1,0.2,0.1491284
0.24,0.79,0.27,0.01,0.98,0.2,0.1491286
0.25,0.79,0.28,0,0.99,0.2,0.1491294
0.24,0.79,0.27,0.01,0.99,0.2,0.1491301
0.26,0.8,0.28,0.01,0.98,0.2,0.1491305
0.25,0.8,0.27,0.02,0.98,0.2,0.1491307
