slope, srtm, tpi, twi, coarse, stream, hdist
0.1666667,0.7,0.5,0.3,0.7,0.7,0.5156542
0.1666667,0.71,0.5,0.3,0.7,0.7,0.515857
0.1333333,0.7,0.5,0.3,0.7,0.7,0.5159222
0.1666667,0.7,0.5,0.3,0.6,0.7,0.51598
0.1666667,0.7,0.5,0.3,0.6,0.6,0.5160541
0.1666667,0.72,0.5,0.3,0.7,0.7,0.5160581
0.1333333,0.71,0.5,0.3,0.7,0.7,0.516126
0.1666667,0.71,0.5,0.3,0.6,0.7,0.5161878
0.1,0.7,0.5,0.3,0.7,0.7,0.5161974
0.1666667,0.73,0.5,0.3,0.7,0.7,0.5162577
0.1333333,0.7,0.5,0.3,0.6,0.7,0.5162599
0.1333333,0.72,0.5,0.3,0.7,0.7,0.5163281
0.1666667,0.7,0.5,0.3,0.5,0.7,0.5163372
0.1333333,0.7,0.5,0.3,0.6,0.6,0.5163414
0.1666667,0.72,0.5,0.3,0.6,0.7,0.5163941
0.1,0.71,0.5,0.3,0.7,0.7,0.516402
0.1666667,0.7,0.5,0.3,0.5,0.6,0.5164152
0.1666667,0.71,0.5,0.3,0.6,0.6,0.5164321
0.1666667,0.74,0.5,0.3,0.7,0.7,0.516456
0.1333333,0.71,0.5,0.3,0.6,0.7,0.5164686
0.06666667,0.7,0.5,0.3,0.7,0.7,0.5164798
0.1333333,0.73,0.5,0.3,0.7,0.7,0.5165287
0.1,0.7,0.5,0.3,0.6,0.7,0.5165462
0.1666667,0.71,0.5,0.3,0.5,0.7,0.5165501
0.1333333,0.71,0.5,0.3,0.6,0.6,0.5165579
0.1666667,0.73,0.5,0.3,0.6,0.7,0.5165988
0.1,0.72,0.5,0.3,0.7,0.7,0.5166051
0.1333333,0.7,0.5,0.3,0.5,0.7,0.5166307
0.1666667,0.71,0.5,0.3,0.5,0.6,0.5166367
0.1,0.7,0.5,0.3,0.6,0.6,0.516637
0.1666667,0.75,0.5,0.3,0.7,0.7,0.5166528
0.1333333,0.72,0.5,0.3,0.6,0.7,0.5166757
0.06666667,0.71,0.5,0.3,0.7,0.7,0.5166856
0.1333333,0.7,0.5,0.3,0.5,0.6,0.5167175
0.1333333,0.74,0.5,0.3,0.7,0.7,0.5167277
0.1,0.71,0.5,0.3,0.6,0.7,0.5167558
0.1666667,0.72,0.5,0.3,0.5,0.7,0.5167613
0.03333333,0.7,0.5,0.3,0.7,0.7,0.5167702
0.1333333,0.72,0.5,0.3,0.6,0.6,0.5167725
0.1666667,0.74,0.5,0.3,0.6,0.7,0.5168019
0.1,0.73,0.5,0.3,0.7,0.7,0.5168066
0.06666667,0.7,0.5,0.3,0.6,0.7,0.5168399
0.1333333,0.71,0.5,0.3,0.5,0.7,0.5168446
0.1,0.71,0.5,0.3,0.6,0.6,0.5168546
0.1666667,0.72,0.5,0.3,0.5,0.6,0.5168563
0.1333333,0.73,0.5,0.3,0.6,0.7,0.5168813
0.06666667,0.72,0.5,0.3,0.7,0.7,0.5168899
0.1666667,0.72,0.5,0.3,0.6,0.6,0.5168949
0.1333333,0.75,0.5,0.3,0.7,0.7,0.5169254
0.1,0.7,0.5,0.3,0.5,0.7,0.5169315
0.1333333,0.71,0.5,0.3,0.5,0.6,0.5169398
0.06666667,0.7,0.5,0.3,0.6,0.6,0.5169434
0.1,0.72,0.5,0.3,0.6,0.7,0.5169638
0.1666667,0.73,0.5,0.3,0.5,0.7,0.5169707
0.03333333,0.71,0.5,0.3,0.7,0.7,0.5169769
0.1333333,0.73,0.5,0.3,0.6,0.6,0.5169855
0.1666667,0.75,0.5,0.3,0.6,0.7,0.5170036
0.1,0.74,0.5,0.3,0.7,0.7,0.5170067
0.1,0.7,0.5,0.3,0.5,0.6,0.5170286
0.06666667,0.71,0.5,0.3,0.6,0.7,0.5170503
0.1333333,0.72,0.5,0.3,0.5,0.7,0.5170567
0,0.7,0.5,0.3,0.7,0.7,0.5170694
0.1,0.72,0.5,0.3,0.6,0.6,0.5170705
0.1666667,0.73,0.5,0.3,0.5,0.6,0.5170741
0.1333333,0.74,0.5,0.3,0.6,0.7,0.5170853
0.06666667,0.73,0.5,0.3,0.7,0.7,0.5170926
0.03333333,0.7,0.5,0.3,0.6,0.7,0.5171435
0.1,0.71,0.5,0.3,0.5,0.7,0.5171463
0.1333333,0.72,0.5,0.3,0.5,0.6,0.5171604
0.06666667,0.71,0.5,0.3,0.6,0.6,0.517162
0.1,0.73,0.5,0.3,0.6,0.7,0.5171702
0.1666667,0.74,0.5,0.3,0.5,0.7,0.5171785
0.03333333,0.72,0.5,0.3,0.7,0.7,0.5171823
0,0.7,0.5,0.3,0.7,0.6,0.5171867
0.1,0.75,0.5,0.3,0.7,0.7,0.5172053
0.06666667,0.7,0.5,0.3,0.5,0.7,0.5172402
0.1,0.71,0.5,0.3,0.5,0.6,0.5172518
0.03333333,0.7,0.5,0.3,0.6,0.6,0.5172586
0.06666667,0.72,0.5,0.3,0.6,0.7,0.5172592
0.1333333,0.73,0.5,0.3,0.5,0.7,0.517267
0,0.71,0.5,0.3,0.7,0.7,0.517277
0.1,0.73,0.5,0.3,0.6,0.6,0.5172848
0.1333333,0.75,0.5,0.3,0.6,0.7,0.5172878
0.1666667,0.74,0.5,0.3,0.5,0.6,0.51729
0.06666667,0.74,0.5,0.3,0.7,0.7,0.5172938
0.06666667,0.7,0.5,0.3,0.5,0.6,0.5173479
0.1666667,0.73,0.5,0.3,0.6,0.6,0.5173533
0.03333333,0.71,0.5,0.3,0.6,0.7,0.5173547
