slope, srtm, tpi, twi, coarse, stream, hdist
0.17, 0.9, 0.18, 0.06, 0.95, 0, 0.1456196
0.17, 0.9, 0.18, 0.06, 0.95, 0.01, 0.1457012
0.17, 0.9, 0.18, 0.06, 0.95, 0.02, 0.1457901
0.17, 0.9, 0.18, 0.06, 0.95, 0.03, 0.1458868
0.17, 0.9, 0.18, 0.06, 0.95, 0.04, 0.1459917
0.17, 0.9, 0.18, 0.06, 0.95, 0.05, 0.1461035
0.17, 0.9, 0.18, 0.06, 0.95, 0.06, 0.1462212
0.17, 0.9, 0.18, 0.06, 0.95, 0.07, 0.1463438
0.17, 0.9, 0.18, 0.06, 0.95, 0.08, 0.1464717
0.17, 0.9, 0.18, 0.06, 0.95, 0.09, 0.1466051
0.17, 0.9, 0.18, 0.06, 0.95, 0.1, 0.1467448
0.17, 0.9, 0.18, 0.06, 0.96, 0, 0.1456419
0.17, 0.9, 0.18, 0.06, 0.96, 0.01, 0.145723
0.17, 0.9, 0.18, 0.06, 0.96, 0.02, 0.1458117
0.17, 0.9, 0.18, 0.06, 0.96, 0.03, 0.145908
0.17, 0.9, 0.18, 0.06, 0.96, 0.04, 0.1460121
0.17, 0.9, 0.18, 0.06, 0.96, 0.05, 0.1461231
0.17, 0.9, 0.18, 0.06, 0.96, 0.06, 0.1462399
0.17, 0.9, 0.18, 0.06, 0.96, 0.07, 0.1463619
0.17, 0.9, 0.18, 0.06, 0.96, 0.08, 0.1464891
0.17, 0.9, 0.18, 0.06, 0.96, 0.09, 0.1466217
0.17, 0.9, 0.18, 0.06, 0.96, 0.1, 0.1467604
0.17, 0.9, 0.18, 0.06, 0.97, 0, 0.1456647
0.17, 0.9, 0.18, 0.06, 0.97, 0.01, 0.1457452
0.17, 0.9, 0.18, 0.06, 0.97, 0.02, 0.1458335
0.17, 0.9, 0.18, 0.06, 0.97, 0.03, 0.1459296
0.17, 0.9, 0.18, 0.06, 0.97, 0.04, 0.1460327
0.17, 0.9, 0.18, 0.06, 0.97, 0.05, 0.1461431
0.17, 0.9, 0.18, 0.06, 0.97, 0.06, 0.1462589
0.17, 0.9, 0.18, 0.06, 0.97, 0.07, 0.1463803
0.17, 0.9, 0.18, 0.06, 0.97, 0.08, 0.1465068
0.17, 0.9, 0.18, 0.06, 0.97, 0.09, 0.1466387
0.17, 0.9, 0.18, 0.06, 0.97, 0.1, 0.1467763
0.17, 0.9, 0.18, 0.06, 0.98, 0, 0.1456878
0.17, 0.9, 0.18, 0.06, 0.98, 0.01, 0.1457679
0.17, 0.9, 0.18, 0.06, 0.98, 0.02, 0.1458557
0.17, 0.9, 0.18, 0.06, 0.98, 0.03, 0.1459514
0.17, 0.9, 0.18, 0.06, 0.98, 0.04, 0.1460538
0.17, 0.9, 0.18, 0.06, 0.98, 0.05, 0.1461633
0.17, 0.9, 0.18, 0.06, 0.98, 0.06, 0.1462783
0.17, 0.9, 0.18, 0.06, 0.98, 0.07, 0.146399
0.17, 0.9, 0.18, 0.06, 0.98, 0.08, 0.1465248
0.17, 0.9, 0.18, 0.06, 0.98, 0.09, 0.146656
0.17, 0.9, 0.18, 0.06, 0.98, 0.1, 0.1467927
0.17, 0.9, 0.18, 0.06, 0.99, 0, 0.1457112
0.17, 0.9, 0.18, 0.06, 0.99, 0.01, 0.1457908
0.17, 0.9, 0.18, 0.06, 0.99, 0.02, 0.1458783
0.17, 0.9, 0.18, 0.06, 0.99, 0.03, 0.1459736
0.17, 0.9, 0.18, 0.06, 0.99, 0.04, 0.1460752
0.17, 0.9, 0.18, 0.06, 0.99, 0.05, 0.146184
0.17, 0.9, 0.18, 0.06, 0.99, 0.06, 0.1462981
0.17, 0.9, 0.18, 0.06, 0.99, 0.07, 0.146418
0.17, 0.9, 0.18, 0.06, 0.99, 0.08, 0.1465431
0.17, 0.9, 0.18, 0.06, 0.99, 0.09, 0.1466735
0.17, 0.9, 0.18, 0.06, 0.99, 0.1, 0.1468093
0.17, 0.9, 0.19, 0.06, 0.95, 0, 0.1456125
0.17, 0.9, 0.19, 0.06, 0.95, 0.01, 0.1456954
0.17, 0.9, 0.19, 0.06, 0.95, 0.02, 0.1457855
0.17, 0.9, 0.19, 0.06, 0.95, 0.03, 0.1458832
0.17, 0.9, 0.19, 0.06, 0.95, 0.04, 0.1459891
0.17, 0.9, 0.19, 0.06, 0.95, 0.05, 0.1461022
0.17, 0.9, 0.19, 0.06, 0.95, 0.06, 0.1462211
0.17, 0.9, 0.19, 0.06, 0.95, 0.07, 0.1463445
0.17, 0.9, 0.19, 0.06, 0.95, 0.08, 0.1464731
0.17, 0.9, 0.19, 0.06, 0.95, 0.09, 0.1466073
0.17, 0.9, 0.19, 0.06, 0.95, 0.1, 0.1467485
0.17, 0.9, 0.19, 0.06, 0.96, 0, 0.1456349
0.17, 0.9, 0.19, 0.06, 0.96, 0.01, 0.1457172
0.17, 0.9, 0.19, 0.06, 0.96, 0.02, 0.1458069
0.17, 0.9, 0.19, 0.06, 0.96, 0.03, 0.1459039
0.17, 0.9, 0.19, 0.06, 0.96, 0.04, 0.1460091
0.17, 0.9, 0.19, 0.06, 0.96, 0.05, 0.1461215
0.17, 0.9, 0.19, 0.06, 0.96, 0.06, 0.1462395
0.17, 0.9, 0.19, 0.06, 0.96, 0.07, 0.1463624
0.17, 0.9, 0.19, 0.06, 0.96, 0.08, 0.1464901
0.17, 0.9, 0.19, 0.06, 0.96, 0.09, 0.1466238
0.17, 0.9, 0.19, 0.06, 0.96, 0.1, 0.1467638
0.17, 0.9, 0.19, 0.06, 0.97, 0, 0.1456576
0.17, 0.9, 0.19, 0.06, 0.97, 0.01, 0.1457392
0.17, 0.9, 0.19, 0.06, 0.97, 0.02, 0.1458286
0.17, 0.9, 0.19, 0.06, 0.97, 0.03, 0.1459251
0.17, 0.9, 0.19, 0.06, 0.97, 0.04, 0.1460295
0.17, 0.9, 0.19, 0.06, 0.97, 0.05, 0.1461411
0.17, 0.9, 0.19, 0.06, 0.97, 0.06, 0.1462582
0.17, 0.9, 0.19, 0.06, 0.97, 0.07, 0.1463806
0.17, 0.9, 0.19, 0.06, 0.97, 0.08, 0.1465078
0.17, 0.9, 0.19, 0.06, 0.97, 0.09, 0.1466407
0.17, 0.9, 0.19, 0.06, 0.97, 0.1, 0.1467795
0.17, 0.9, 0.19, 0.06, 0.98, 0, 0.1456805
0.17, 0.9, 0.19, 0.06, 0.98, 0.01, 0.1457616
0.17, 0.9, 0.19, 0.06, 0.98, 0.02, 0.1458505
0.17, 0.9, 0.19, 0.06, 0.98, 0.03, 0.1459466
0.17, 0.9, 0.19, 0.06, 0.98, 0.04, 0.1460505
0.17, 0.9, 0.19, 0.06, 0.98, 0.05, 0.1461611
0.17, 0.9, 0.19, 0.06, 0.98, 0.06, 0.1462773
0.17, 0.9, 0.19, 0.06, 0.98, 0.07, 0.1463992
0.17, 0.9, 0.19, 0.06, 0.98, 0.08, 0.1465257
0.17, 0.9, 0.19, 0.06, 0.98, 0.09, 0.1466578
0.17, 0.9, 0.19, 0.06, 0.98, 0.1, 0.1467953
0.17, 0.9, 0.19, 0.06, 0.99, 0, 0.1457038
0.17, 0.9, 0.19, 0.06, 0.99, 0.01, 0.1457843
0.17, 0.9, 0.19, 0.06, 0.99, 0.02, 0.1458729
0.17, 0.9, 0.19, 0.06, 0.99, 0.03, 0.1459686
0.17, 0.9, 0.19, 0.06, 0.99, 0.04, 0.1460717
0.17, 0.9, 0.19, 0.06, 0.99, 0.05, 0.1461815
0.17, 0.9, 0.19, 0.06, 0.99, 0.06, 0.1462969
0.17, 0.9, 0.19, 0.06, 0.99, 0.07, 0.1464179
0.17, 0.9, 0.19, 0.06, 0.99, 0.08, 0.1465439
0.17, 0.9, 0.19, 0.06, 0.99, 0.09, 0.1466751
0.17, 0.9, 0.19, 0.06, 0.99, 0.1, 0.1468116
0.17, 0.9, 0.2, 0.06, 0.95, 0, 0.1456079
0.17, 0.9, 0.2, 0.06, 0.95, 0.01, 0.1456916
0.17, 0.9, 0.2, 0.06, 0.95, 0.02, 0.1457834
0.17, 0.9, 0.2, 0.06, 0.95, 0.03, 0.1458823
0.17, 0.9, 0.2, 0.06, 0.95, 0.04, 0.1459896
0.17, 0.9, 0.2, 0.06, 0.95, 0.05, 0.1461037
0.17, 0.9, 0.2, 0.06, 0.95, 0.06, 0.1462233
0.17, 0.9, 0.2, 0.06, 0.95, 0.07, 0.1463477
0.17, 0.9, 0.2, 0.06, 0.95, 0.08, 0.1464773
0.17, 0.9, 0.2, 0.06, 0.95, 0.09, 0.1466122
0.17, 0.9, 0.2, 0.06, 0.95, 0.1, 0.1467546
0.17, 0.9, 0.2, 0.06, 0.96, 0, 0.1456301
0.17, 0.9, 0.2, 0.06, 0.96, 0.01, 0.1457133
0.17, 0.9, 0.2, 0.06, 0.96, 0.02, 0.1458044
0.17, 0.9, 0.2, 0.06, 0.96, 0.03, 0.1459028
0.17, 0.9, 0.2, 0.06, 0.96, 0.04, 0.1460092
0.17, 0.9, 0.2, 0.06, 0.96, 0.05, 0.1461226
0.17, 0.9, 0.2, 0.06, 0.96, 0.06, 0.1462415
0.17, 0.9, 0.2, 0.06, 0.96, 0.07, 0.1463653
0.17, 0.9, 0.2, 0.06, 0.96, 0.08, 0.1464942
0.17, 0.9, 0.2, 0.06, 0.96, 0.09, 0.1466283
0.17, 0.9, 0.2, 0.06, 0.96, 0.1, 0.1467697
0.17, 0.9, 0.2, 0.06, 0.97, 0, 0.1456526
0.17, 0.9, 0.2, 0.06, 0.97, 0.01, 0.1457351
0.17, 0.9, 0.2, 0.06, 0.97, 0.02, 0.1458259
0.17, 0.9, 0.2, 0.06, 0.97, 0.03, 0.1459239
0.17, 0.9, 0.2, 0.06, 0.97, 0.04, 0.1460293
0.17, 0.9, 0.2, 0.06, 0.97, 0.05, 0.1461418
0.17, 0.9, 0.2, 0.06, 0.97, 0.06, 0.1462601
0.17, 0.9, 0.2, 0.06, 0.97, 0.07, 0.1463834
0.17, 0.9, 0.2, 0.06, 0.97, 0.08, 0.1465117
0.17, 0.9, 0.2, 0.06, 0.97, 0.09, 0.146645
0.17, 0.9, 0.2, 0.06, 0.97, 0.1, 0.146785
0.17, 0.9, 0.2, 0.06, 0.98, 0, 0.1456754
0.17, 0.9, 0.2, 0.06, 0.98, 0.01, 0.1457573
0.17, 0.9, 0.2, 0.06, 0.98, 0.02, 0.1458478
0.17, 0.9, 0.2, 0.06, 0.98, 0.03, 0.1459451
0.17, 0.9, 0.2, 0.06, 0.98, 0.04, 0.1460499
0.17, 0.9, 0.2, 0.06, 0.98, 0.05, 0.1461615
0.17, 0.9, 0.2, 0.06, 0.98, 0.06, 0.1462792
0.17, 0.9, 0.2, 0.06, 0.98, 0.07, 0.1464017
0.17, 0.9, 0.2, 0.06, 0.98, 0.08, 0.1465294
0.17, 0.9, 0.2, 0.06, 0.98, 0.09, 0.1466619
0.17, 0.9, 0.2, 0.06, 0.98, 0.1, 0.1468005
0.17, 0.9, 0.2, 0.06, 0.99, 0, 0.1456986
0.17, 0.9, 0.2, 0.06, 0.99, 0.01, 0.14578
0.17, 0.9, 0.2, 0.06, 0.99, 0.02, 0.1458698
0.17, 0.9, 0.2, 0.06, 0.99, 0.03, 0.1459666
0.17, 0.9, 0.2, 0.06, 0.99, 0.04, 0.1460709
0.17, 0.9, 0.2, 0.06, 0.99, 0.05, 0.1461817
0.17, 0.9, 0.2, 0.06, 0.99, 0.06, 0.1462985
0.17, 0.9, 0.2, 0.06, 0.99, 0.07, 0.1464201
0.17, 0.9, 0.2, 0.06, 0.99, 0.08, 0.1465473
0.17, 0.9, 0.2, 0.06, 0.99, 0.09, 0.1466789
0.17, 0.9, 0.2, 0.06, 0.99, 0.1, 0.1468162
0.17, 0.9, 0.21, 0.06, 0.95, 0, 0.1456054
0.17, 0.9, 0.21, 0.06, 0.95, 0.01, 0.1456906
0.17, 0.9, 0.21, 0.06, 0.95, 0.02, 0.1457838
0.17, 0.9, 0.21, 0.06, 0.95, 0.03, 0.1458841
0.17, 0.9, 0.21, 0.06, 0.95, 0.04, 0.1459927
0.17, 0.9, 0.21, 0.06, 0.95, 0.05, 0.1461081
0.17, 0.9, 0.21, 0.06, 0.95, 0.06, 0.1462288
0.17, 0.9, 0.21, 0.06, 0.95, 0.07, 0.1463537
0.17, 0.9, 0.21, 0.06, 0.95, 0.08, 0.1464837
0.17, 0.9, 0.21, 0.06, 0.95, 0.09, 0.1466199
0.17, 0.9, 0.21, 0.06, 0.95, 0.1, 0.1467627
0.17, 0.9, 0.21, 0.06, 0.96, 0, 0.1456276
0.17, 0.9, 0.21, 0.06, 0.96, 0.01, 0.1457121
0.17, 0.9, 0.21, 0.06, 0.96, 0.02, 0.1458048
0.17, 0.9, 0.21, 0.06, 0.96, 0.03, 0.1459045
0.17, 0.9, 0.21, 0.06, 0.96, 0.04, 0.1460121
0.17, 0.9, 0.21, 0.06, 0.96, 0.05, 0.1461267
0.17, 0.9, 0.21, 0.06, 0.96, 0.06, 0.1462467
0.17, 0.9, 0.21, 0.06, 0.96, 0.07, 0.1463711
0.17, 0.9, 0.21, 0.06, 0.96, 0.08, 0.1465004
0.17, 0.9, 0.21, 0.06, 0.96, 0.09, 0.1466355
0.17, 0.9, 0.21, 0.06, 0.96, 0.1, 0.1467775
0.17, 0.9, 0.21, 0.06, 0.97, 0, 0.14565
0.17, 0.9, 0.21, 0.06, 0.97, 0.01, 0.1457338
0.17, 0.9, 0.21, 0.06, 0.97, 0.02, 0.1458262
0.17, 0.9, 0.21, 0.06, 0.97, 0.03, 0.1459252
0.17, 0.9, 0.21, 0.06, 0.97, 0.04, 0.1460318
0.17, 0.9, 0.21, 0.06, 0.97, 0.05, 0.1461456
0.17, 0.9, 0.21, 0.06, 0.97, 0.06, 0.146265
0.17, 0.9, 0.21, 0.06, 0.97, 0.07, 0.1463888
0.17, 0.9, 0.21, 0.06, 0.97, 0.08, 0.1465174
0.17, 0.9, 0.21, 0.06, 0.97, 0.09, 0.1466516
0.17, 0.9, 0.21, 0.06, 0.97, 0.1, 0.1467925
0.17, 0.9, 0.21, 0.06, 0.98, 0, 0.1456729
0.17, 0.9, 0.21, 0.06, 0.98, 0.01, 0.1457559
0.17, 0.9, 0.21, 0.06, 0.98, 0.02, 0.1458479
0.17, 0.9, 0.21, 0.06, 0.98, 0.03, 0.1459463
0.17, 0.9, 0.21, 0.06, 0.98, 0.04, 0.146052
0.17, 0.9, 0.21, 0.06, 0.98, 0.05, 0.1461651
0.17, 0.9, 0.21, 0.06, 0.98, 0.06, 0.1462837
0.17, 0.9, 0.21, 0.06, 0.98, 0.07, 0.1464068
0.17, 0.9, 0.21, 0.06, 0.98, 0.08, 0.1465348
0.17, 0.9, 0.21, 0.06, 0.98, 0.09, 0.146668
0.17, 0.9, 0.21, 0.06, 0.98, 0.1, 0.1468077
0.17, 0.9, 0.21, 0.06, 0.99, 0, 0.145696
0.17, 0.9, 0.21, 0.06, 0.99, 0.01, 0.1457785
