slope, srtm, tpi, twi, coarse, stream, hdist
0.12,0.46,0.7,0.16,0.72,0.73,0.4985931
0.16,0.45,0.68,0.15,0.73,0.74,0.4985935
0.12,0.45,0.69,0.16,0.72,0.72,0.4985962
0.15,0.45,0.69,0.15,0.74,0.75,0.498597
0.14,0.47,0.7,0.15,0.73,0.75,0.4985978
0.13,0.46,0.7,0.15,0.72,0.75,0.4985991
0.14,0.46,0.69,0.15,0.73,0.74,0.4986009
0.12,0.45,0.7,0.15,0.71,0.73,0.4986026
0.14,0.45,0.68,0.15,0.73,0.73,0.4986043
0.14,0.46,0.7,0.16,0.73,0.74,0.4986063
0.13,0.47,0.7,0.15,0.72,0.75,0.4986073
0.15,0.47,0.7,0.15,0.74,0.75,0.4986086
0.12,0.47,0.7,0.15,0.73,0.74,0.4986093
0.14,0.45,0.69,0.16,0.73,0.73,0.4986097
0.12,0.46,0.7,0.16,0.71,0.73,0.4986099
0.13,0.46,0.69,0.15,0.72,0.74,0.4986103
0.16,0.46,0.69,0.15,0.73,0.74,0.4986113
0.13,0.45,0.69,0.15,0.72,0.74,0.4986121
0.13,0.45,0.68,0.15,0.72,0.73,0.4986135
0.14,0.45,0.7,0.15,0.74,0.75,0.4986141
0.16,0.46,0.69,0.15,0.74,0.75,0.4986146
0.12,0.47,0.7,0.15,0.71,0.75,0.4986174
0.16,0.45,0.68,0.15,0.74,0.74,0.4986181
0.15,0.47,0.7,0.15,0.72,0.74,0.4986196
0.12,0.46,0.69,0.15,0.71,0.74,0.4986203
0.15,0.45,0.69,0.15,0.72,0.73,0.4986211
0.14,0.47,0.7,0.15,0.74,0.75,0.498622
0.12,0.45,0.69,0.16,0.71,0.72,0.4986232
0.12,0.45,0.68,0.15,0.71,0.73,0.4986235
0.15,0.46,0.69,0.15,0.73,0.75,0.4986235
0.13,0.45,0.7,0.16,0.73,0.73,0.4986249
0.15,0.45,0.68,0.15,0.73,0.74,0.498627
0.14,0.46,0.69,0.15,0.74,0.74,0.4986281
0.12,0.45,0.7,0.15,0.72,0.74,0.4986298
0.16,0.45,0.69,0.15,0.74,0.74,0.4986305
0.14,0.46,0.7,0.16,0.74,0.74,0.4986306
0.12,0.46,0.7,0.16,0.73,0.73,0.4986307
0.15,0.45,0.68,0.15,0.73,0.73,0.4986308
0.13,0.47,0.7,0.15,0.73,0.75,0.4986315
0.14,0.46,0.69,0.15,0.72,0.75,0.4986331
0.13,0.45,0.69,0.16,0.72,0.72,0.4986332
0.13,0.46,0.69,0.15,0.73,0.74,0.4986348
0.13,0.47,0.7,0.15,0.73,0.74,0.4986365
0.14,0.45,0.68,0.15,0.72,0.74,0.4986365
0.15,0.47,0.7,0.15,0.71,0.75,0.4986373
0.13,0.45,0.68,0.15,0.73,0.73,0.4986384
0.13,0.45,0.69,0.15,0.73,0.75,0.4986392
0.14,0.46,0.69,0.15,0.72,0.73,0.4986392
0.13,0.46,0.7,0.16,0.73,0.74,0.4986399
0.12,0.47,0.7,0.15,0.72,0.75,0.4986415
0.12,0.45,0.7,0.15,0.71,0.72,0.4986417
0.15,0.45,0.68,0.15,0.71,0.72,0.4986421
0.12,0.46,0.7,0.16,0.71,0.72,0.4986422
0.13,0.45,0.69,0.16,0.73,0.73,0.4986435
0.12,0.46,0.69,0.15,0.72,0.74,0.4986449
0.15,0.46,0.69,0.15,0.74,0.75,0.4986478
0.13,0.47,0.7,0.15,0.71,0.73,0.4986481
0.12,0.45,0.68,0.15,0.72,0.73,0.4986483
0.12,0.46,0.7,0.16,0.72,0.74,0.4986499
0.13,0.45,0.7,0.15,0.73,0.73,0.4986503
0.15,0.46,0.69,0.15,0.71,0.74,0.4986506
0.13,0.45,0.7,0.16,0.74,0.74,0.4986514
0.15,0.45,0.68,0.15,0.74,0.74,0.4986516
0.16,0.46,0.7,0.15,0.73,0.75,0.4986522
0.12,0.45,0.69,0.16,0.72,0.73,0.4986534
0.14,0.46,0.7,0.16,0.72,0.73,0.4986555
0.13,0.47,0.7,0.15,0.74,0.75,0.4986556
0.12,0.45,0.7,0.15,0.73,0.75,0.4986566
0.12,0.46,0.69,0.15,0.73,0.73,0.4986568
0.14,0.46,0.69,0.15,0.73,0.75,0.4986572
0.13,0.46,0.69,0.15,0.74,0.74,0.4986593
0.13,0.45,0.68,0.15,0.72,0.72,0.4986595
0.14,0.45,0.68,0.15,0.73,0.74,0.4986609
0.13,0.45,0.68,0.15,0.74,0.73,0.4986633
0.13,0.46,0.7,0.16,0.74,0.74,0.498664
0.15,0.45,0.68,0.15,0.71,0.73,0.4986645
0.12,0.47,0.7,0.15,0.73,0.75,0.4986657
0.16,0.45,0.69,0.15,0.73,0.74,0.4986659
0.13,0.46,0.69,0.15,0.72,0.75,0.4986672
0.14,0.46,0.7,0.15,0.71,0.74,0.4986678
0.13,0.45,0.69,0.16,0.74,0.73,0.498668
0.12,0.46,0.69,0.15,0.71,0.72,0.4986686
0.12,0.46,0.69,0.15,0.73,0.74,0.4986693
0.13,0.45,0.68,0.15,0.72,0.74,0.498671
0.12,0.45,0.68,0.15,0.73,0.73,0.4986731
0.16,0.45,0.68,0.15,0.74,0.75,0.4986739
0.12,0.46,0.7,0.16,0.73,0.74,0.498674
0.15,0.46,0.69,0.15,0.72,0.75,0.4986771
0.12,0.46,0.69,0.15,0.71,0.75,0.4986777
0.12,0.45,0.69,0.16,0.73,0.73,0.4986778
0.16,0.46,0.69,0.15,0.71,0.73,0.4986807
0.14,0.46,0.69,0.15,0.74,0.75,0.4986813
0.12,0.45,0.68,0.15,0.71,0.74,0.4986814
0.14,0.45,0.69,0.15,0.71,0.73,0.4986818
0.15,0.45,0.7,0.15,0.73,0.74,0.4986827
0.14,0.45,0.68,0.15,0.74,0.74,0.4986855
0.14,0.46,0.7,0.16,0.74,0.75,0.498686
0.14,0.46,0.7,0.15,0.74,0.74,0.4986891
0.15,0.46,0.7,0.16,0.73,0.74,0.4986892
0.12,0.47,0.7,0.15,0.74,0.75,0.4986897
0.14,0.45,0.69,0.16,0.74,0.74,0.4986902
0.15,0.45,0.68,0.15,0.72,0.74,0.4986911
0.13,0.46,0.69,0.15,0.73,0.75,0.4986913
0.16,0.45,0.69,0.15,0.74,0.75,0.4986919
0.12,0.46,0.69,0.15,0.74,0.74,0.4986936
0.14,0.46,0.7,0.15,0.72,0.75,0.4986942
0.13,0.45,0.68,0.15,0.73,0.74,0.4986953
0.12,0.45,0.68,0.15,0.74,0.73,0.4986978
0.12,0.46,0.7,0.16,0.74,0.74,0.4986981
0.13,0.45,0.7,0.15,0.71,0.73,0.4986993
0.12,0.46,0.69,0.15,0.72,0.75,0.4987018
0.12,0.45,0.69,0.16,0.74,0.73,0.4987022
0.12,0.45,0.68,0.15,0.72,0.74,0.4987058
0.13,0.46,0.7,0.16,0.71,0.73,0.4987059
0.12,0.45,0.7,0.17,0.74,0.73,0.498707
0.15,0.45,0.68,0.15,0.74,0.75,0.4987076
0.14,0.45,0.69,0.15,0.72,0.74,0.4987083
0.15,0.45,0.7,0.15,0.74,0.75,0.4987087
0.14,0.46,0.7,0.15,0.72,0.73,0.4987093
0.13,0.45,0.69,0.15,0.74,0.73,0.4987099
0.15,0.46,0.7,0.16,0.74,0.75,0.498715
0.13,0.46,0.69,0.15,0.74,0.75,0.4987154
0.15,0.45,0.68,0.15,0.73,0.75,0.4987175
0.14,0.45,0.68,0.15,0.73,0.75,0.4987176
0.12,0.46,0.7,0.15,0.73,0.73,0.4987186
0.13,0.45,0.68,0.15,0.74,0.74,0.4987197
0.13,0.46,0.7,0.16,0.74,0.75,0.4987197
0.13,0.45,0.69,0.16,0.71,0.72,0.4987202
0.16,0.46,0.7,0.15,0.72,0.74,0.4987205
0.13,0.46,0.69,0.15,0.71,0.75,0.4987206
0.13,0.45,0.69,0.15,0.72,0.72,0.498722
0.13,0.45,0.69,0.16,0.74,0.74,0.4987241
0.13,0.45,0.7,0.15,0.72,0.74,0.4987256
0.12,0.46,0.69,0.15,0.73,0.75,0.4987259
0.15,0.45,0.69,0.16,0.74,0.74,0.4987292
0.12,0.45,0.68,0.15,0.73,0.74,0.4987302
0.12,0.46,0.7,0.16,0.73,0.75,0.4987302
0.12,0.46,0.7,0.15,0.71,0.72,0.4987311
0.13,0.46,0.7,0.16,0.72,0.74,0.4987319
0.16,0.47,0.7,0.15,0.71,0.75,0.4987321
0.15,0.45,0.69,0.16,0.73,0.73,0.4987322
0.12,0.45,0.69,0.16,0.73,0.74,0.4987345
0.14,0.45,0.69,0.15,0.73,0.75,0.4987345
0.13,0.45,0.68,0.15,0.71,0.74,0.498735
0.12,0.45,0.7,0.16,0.71,0.72,0.498738
0.12,0.46,0.7,0.15,0.71,0.75,0.4987382
0.14,0.45,0.68,0.15,0.74,0.75,0.4987416
0.14,0.45,0.7,0.16,0.74,0.74,0.4987462
0.16,0.46,0.69,0.15,0.71,0.74,0.4987463
0.13,0.45,0.69,0.16,0.72,0.73,0.4987464
0.12,0.46,0.69,0.15,0.74,0.75,0.4987499
0.13,0.45,0.7,0.15,0.73,0.75,0.4987516
0.13,0.45,0.68,0.15,0.73,0.75,0.4987521
0.12,0.45,0.69,0.15,0.71,0.74,0.4987526
0.12,0.45,0.7,0.16,0.72,0.72,0.4987539
0.12,0.46,0.7,0.16,0.74,0.75,0.4987539
0.12,0.45,0.68,0.15,0.74,0.74,0.4987545
0.13,0.46,0.7,0.16,0.73,0.75,0.4987577
0.12,0.45,0.69,0.16,0.74,0.74,0.4987585
0.13,0.45,0.7,0.16,0.74,0.73,0.498761
0.16,0.45,0.68,0.15,0.71,0.73,0.4987612
0.13,0.45,0.68,0.15,0.72,0.75,0.4987614
0.12,0.45,0.68,0.15,0.72,0.75,0.4987631
0.15,0.46,0.7,0.15,0.71,0.74,0.4987633
0.12,0.45,0.7,0.16,0.72,0.73,0.498764
0.15,0.48,0.7,0.15,0.71,0.74,0.4987684
0.16,0.46,0.69,0.15,0.72,0.75,0.498772
0.13,0.45,0.69,0.16,0.73,0.74,0.4987724
0.16,0.48,0.7,0.15,0.71,0.75,0.4987739
0.13,0.45,0.68,0.15,0.74,0.75,0.4987761
0.15,0.45,0.69,0.15,0.71,0.73,0.4987782
0.16,0.47,0.69,0.15,0.71,0.74,0.4987786
0.12,0.45,0.69,0.15,0.72,0.75,0.4987788
0.14,0.45,0.69,0.15,0.71,0.72,0.4987791
0.16,0.46,0.68,0.15,0.71,0.73,0.4987836
0.13,0.45,0.7,0.17,0.74,0.73,0.498784
0.15,0.45,0.69,0.15,0.73,0.73,0.4987862
0.14,0.48,0.7,0.15,0.71,0.74,0.4987864
0.16,0.45,0.68,0.15,0.72,0.74,0.4987869
0.12,0.45,0.68,0.15,0.73,0.75,0.498787
0.15,0.46,0.7,0.15,0.72,0.75,0.4987888
0.16,0.45,0.67,0.15,0.71,0.72,0.4987888
0.12,0.45,0.7,0.16,0.73,0.74,0.4987897
0.14,0.47,0.69,0.15,0.71,0.73,0.4987912
0.14,0.47,0.7,0.16,0.71,0.73,0.4987951
0.14,0.45,0.7,0.15,0.71,0.73,0.4987955
0.16,0.48,0.7,0.15,0.72,0.75,0.4987973
0.13,0.45,0.69,0.16,0.74,0.75,0.4987981
0.14,0.46,0.7,0.16,0.71,0.73,0.4988014
0.15,0.46,0.7,0.16,0.74,0.74,0.4988022
0.16,0.47,0.69,0.15,0.72,0.74,0.4988024
0.16,0.45,0.7,0.15,0.74,0.75,0.4988029
0.15,0.45,0.69,0.15,0.72,0.74,0.4988039
0.16,0.47,0.7,0.16,0.72,0.74,0.498806
0.16,0.47,0.7,0.15,0.74,0.75,0.4988073
0.15,0.48,0.7,0.15,0.71,0.75,0.4988076
0.16,0.46,0.7,0.16,0.74,0.75,0.4988084
0.12,0.45,0.7,0.15,0.72,0.72,0.4988088
0.12,0.45,0.68,0.15,0.74,0.75,0.4988109
0.16,0.45,0.68,0.15,0.73,0.75,0.4988125
0.15,0.47,0.69,0.15,0.71,0.74,0.4988126
0.12,0.45,0.69,0.16,0.74,0.75,0.4988146
0.13,0.45,0.7,0.15,0.74,0.73,0.4988151
0.12,0.45,0.7,0.16,0.74,0.75,0.4988153
0.14,0.46,0.69,0.15,0.71,0.75,0.4988159
0.15,0.47,0.7,0.16,0.71,0.74,0.4988165
0.14,0.45,0.69,0.16,0.71,0.72,0.4988167
0.15,0.46,0.68,0.15,0.71,0.73,0.4988178
0.14,0.45,0.7,0.15,0.72,0.73,0.4988185
0.16,0.47,0.7,0.15,0.72,0.74,0.4988203
0.13,0.48,0.7,0.15,0.71,0.74,0.4988209
0.14,0.45,0.7,0.15,0.72,0.74,0.498821
0.15,0.46,0.69,0.16,0.71,0.73,0.4988218
0.15,0.45,0.67,0.15,0.71,0.72,0.4988234
0.16,0.45,0.69,0.16,0.74,0.74,0.4988236
0.14,0.45,0.69,0.16,0.74,0.73,0.4988243
0.15,0.45,0.7,0.15,0.74,0.74,0.498825
0.13,0.47,0.69,0.15,0.71,0.73,0.498826
0.14,0.46,0.7,0.16,0.72,0.74,0.4988266
0.15,0.45,0.68,0.16,0.71,0.72,0.4988274
0.16,0.46,0.7,0.16,0.73,0.74,0.4988291
0.15,0.46,0.69,0.15,0.74,0.74,0.4988292
0.15,0.45,0.69,0.15,0.73,0.75,0.4988293
0.13,0.47,0.7,0.16,0.71,0.73,0.4988297
0.15,0.48,0.7,0.15,0.72,0.75,0.498831
0.14,0.45,0.68,0.15,0.71,0.74,0.4988312
0.13,0.46,0.68,0.15,0.71,0.72,0.4988313
0.13,0.46,0.7,0.16,0.73,0.73,0.4988326
0.13,0.46,0.7,0.15,0.71,0.75,0.4988331
0.16,0.47,0.69,0.15,0.71,0.75,0.498834
0.16,0.45,0.68,0.15,0.73,0.73,0.4988341
0.13,0.46,0.69,0.16,0.71,0.72,0.4988351
0.15,0.47,0.69,0.15,0.72,0.74,0.4988363
0.14,0.47,0.7,0.15,0.73,0.74,0.4988374
0.16,0.46,0.68,0.15,0.71,0.74,0.4988395
0.13,0.46,0.7,0.17,0.71,0.72,0.4988398
0.15,0.47,0.7,0.16,0.72,0.74,0.4988398
0.15,0.45,0.7,0.16,0.74,0.74,0.4988404
0.14,0.48,0.7,0.15,0.71,0.75,0.4988419
0.15,0.46,0.68,0.15,0.72,0.73,0.4988419
0.14,0.45,0.69,0.16,0.72,0.73,0.4988422
0.15,0.46,0.69,0.15,0.72,0.73,0.4988424
0.13,0.48,0.7,0.15,0.72,0.74,0.4988444
0.16,0.45,0.67,0.15,0.71,0.73,0.4988452
0.15,0.46,0.69,0.16,0.72,0.73,0.4988455
0.13,0.46,0.7,0.16,0.71,0.72,0.4988463
0.14,0.45,0.7,0.15,0.73,0.75,0.4988463
0.14,0.47,0.69,0.15,0.71,0.74,0.4988471
0.13,0.45,0.69,0.15,0.71,0.74,0.4988485
0.14,0.47,0.7,0.16,0.71,0.74,0.4988507
0.14,0.47,0.7,0.15,0.71,0.73,0.498851
0.14,0.46,0.7,0.16,0.73,0.75,0.4988517
0.14,0.45,0.68,0.15,0.74,0.73,0.4988519
0.14,0.46,0.68,0.15,0.71,0.73,0.4988526
0.15,0.48,0.7,0.15,0.73,0.75,0.4988542
0.12,0.45,0.69,0.16,0.73,0.72,0.4988556
0.12,0.47,0.7,0.15,0.74,0.74,0.4988556
0.12,0.48,0.7,0.15,0.71,0.74,0.4988558
0.14,0.46,0.69,0.16,0.71,0.73,0.4988563
0.14,0.45,0.68,0.15,0.72,0.75,0.4988568
0.16,0.47,0.69,0.15,0.72,0.75,0.4988573
0.14,0.45,0.67,0.15,0.71,0.72,0.4988585
0.16,0.46,0.7,0.15,0.71,0.74,0.4988585
0.13,0.45,0.7,0.16,0.72,0.73,0.4988594
0.13,0.46,0.69,0.15,0.73,0.73,0.4988602
0.12,0.47,0.69,0.15,0.71,0.73,0.4988612
0.14,0.45,0.68,0.16,0.71,0.72,0.4988622
0.16,0.46,0.68,0.15,0.72,0.74,0.4988631
0.16,0.47,0.7,0.16,0.71,0.74,0.4988636
0.12,0.45,0.7,0.17,0.73,0.72,0.4988646
