slope, srtm, tpi, twi, coarse, stream, hdist
0.2, 0, 0.7, 0.25, 1, 0.88, 0.4810412
0.2, 0, 0.7, 0.25, 1, 0.89, 0.4800578
0.2, 0, 0.7, 0.25, 1, 0.9, 0.4790755
0.2, 0, 0.7, 0.25, 1, 0.91, 0.479146
0.2, 0, 0.7, 0.25, 1, 0.92, 0.4803909
0.2, 0, 0.7, 0.25, 1, 0.93, 0.4816214
0.2, 0, 0.7, 0.26, 1, 0.88, 0.4809319
0.2, 0, 0.7, 0.26, 1, 0.89, 0.4799507
0.2, 0, 0.7, 0.26, 1, 0.9, 0.4789705
0.2, 0, 0.7, 0.26, 1, 0.91, 0.4794815
0.2, 0, 0.7, 0.26, 1, 0.92, 0.4807175
0.2, 0, 0.7, 0.26, 1, 0.93, 0.4819393
0.2, 0, 0.7, 0.27, 1, 0.88, 0.4808196
0.2, 0, 0.7, 0.27, 1, 0.89, 0.4798407
0.2, 0, 0.7, 0.27, 1, 0.9, 0.4788627
0.2, 0, 0.7, 0.27, 1, 0.91, 0.4798284
0.2, 0, 0.7, 0.27, 1, 0.92, 0.4810552
0.2, 0, 0.7, 0.27, 1, 0.93, 0.4822682
0.2, 0, 0.7, 0.28, 1, 0.88, 0.4807043
0.2, 0, 0.7, 0.28, 1, 0.89, 0.4797277
0.2, 0, 0.7, 0.28, 1, 0.9, 0.4789557
0.2, 0, 0.7, 0.28, 1, 0.91, 0.4801865
0.2, 0, 0.7, 0.28, 1, 0.92, 0.481404
0.2, 0, 0.7, 0.28, 1, 0.93, 0.4826079
0.2, 0, 0.7, 0.29, 1, 0.88, 0.4805864
0.2, 0, 0.7, 0.29, 1, 0.89, 0.479612
0.2, 0, 0.7, 0.29, 1, 0.9, 0.4793345
0.2, 0, 0.7, 0.29, 1, 0.91, 0.4805557
0.2, 0, 0.7, 0.29, 1, 0.92, 0.4817635
0.2, 0, 0.7, 0.29, 1, 0.93, 0.4829582
0.2, 0, 0.7, 0.3, 1, 0.88, 0.4804657
0.2, 0, 0.7, 0.3, 1, 0.89, 0.4794936
0.2, 0, 0.7, 0.3, 1, 0.9, 0.4797244
0.2, 0, 0.7, 0.3, 1, 0.91, 0.4809355
0.2, 0, 0.7, 0.3, 1, 0.92, 0.4821337
0.2, 0, 0.7, 0.3, 1, 0.93, 0.4833187
0.2, 0, 0.71, 0.25, 1, 0.88, 0.4818797
0.2, 0, 0.71, 0.25, 1, 0.89, 0.4809018
0.2, 0, 0.71, 0.25, 1, 0.9, 0.4799237
0.2, 0, 0.71, 0.25, 1, 0.91, 0.4789471
0.2, 0, 0.71, 0.25, 1, 0.92, 0.4801329
0.2, 0, 0.71, 0.25, 1, 0.93, 0.481359
0.2, 0, 0.71, 0.26, 1, 0.88, 0.48177
0.2, 0, 0.71, 0.26, 1, 0.89, 0.4807942
0.2, 0, 0.71, 0.26, 1, 0.9, 0.4798183
0.2, 0, 0.71, 0.26, 1, 0.91, 0.4792275
0.2, 0, 0.71, 0.26, 1, 0.92, 0.480459
0.2, 0, 0.71, 0.26, 1, 0.93, 0.4816764
0.2, 0, 0.71, 0.27, 1, 0.88, 0.4816573
0.2, 0, 0.71, 0.27, 1, 0.89, 0.4806836
0.2, 0, 0.71, 0.27, 1, 0.9, 0.47971
0.2, 0, 0.71, 0.27, 1, 0.91, 0.479574
0.2, 0, 0.71, 0.27, 1, 0.92, 0.4807963
0.2, 0, 0.71, 0.27, 1, 0.93, 0.4820049
0.2, 0, 0.71, 0.28, 1, 0.88, 0.4815417
0.2, 0, 0.71, 0.28, 1, 0.89, 0.4805701
0.2, 0, 0.71, 0.28, 1, 0.9, 0.4795989
0.2, 0, 0.71, 0.28, 1, 0.91, 0.4799316
0.2, 0, 0.71, 0.28, 1, 0.92, 0.4811444
0.2, 0, 0.71, 0.28, 1, 0.93, 0.4823441
0.2, 0, 0.71, 0.29, 1, 0.88, 0.4814233
0.2, 0, 0.71, 0.29, 1, 0.89, 0.480454
0.2, 0, 0.71, 0.29, 1, 0.9, 0.479485
0.2, 0, 0.71, 0.29, 1, 0.91, 0.4803
0.2, 0, 0.71, 0.29, 1, 0.92, 0.4815032
0.2, 0, 0.71, 0.29, 1, 0.93, 0.4826938
0.2, 0, 0.71, 0.3, 1, 0.88, 0.4813021
0.2, 0, 0.71, 0.3, 1, 0.89, 0.4803352
0.2, 0, 0.71, 0.3, 1, 0.9, 0.4794721
0.2, 0, 0.71, 0.3, 1, 0.91, 0.4806792
0.2, 0, 0.71, 0.3, 1, 0.92, 0.4818728
0.2, 0, 0.71, 0.3, 1, 0.93, 0.4830539
0.2, 0, 0.72, 0.25, 1, 0.88, 0.4827169
0.2, 0, 0.72, 0.25, 1, 0.89, 0.4817446
0.2, 0, 0.72, 0.25, 1, 0.9, 0.4807719
0.2, 0, 0.72, 0.25, 1, 0.91, 0.4797998
0.2, 0, 0.72, 0.25, 1, 0.92, 0.479878
0.2, 0, 0.72, 0.25, 1, 0.93, 0.4810993
0.2, 0, 0.72, 0.26, 1, 0.88, 0.4826069
0.2, 0, 0.72, 0.26, 1, 0.89, 0.4816367
0.2, 0, 0.72, 0.26, 1, 0.9, 0.4806659
0.2, 0, 0.72, 0.26, 1, 0.91, 0.4796961
0.2, 0, 0.72, 0.26, 1, 0.92, 0.4802036
0.2, 0, 0.72, 0.26, 1, 0.93, 0.4814163
0.2, 0, 0.72, 0.27, 1, 0.88, 0.4824937
0.2, 0, 0.72, 0.27, 1, 0.89, 0.4815258
0.2, 0, 0.72, 0.27, 1, 0.9, 0.4805571
0.2, 0, 0.72, 0.27, 1, 0.91, 0.4795894
0.2, 0, 0.72, 0.27, 1, 0.92, 0.4805402
0.2, 0, 0.72, 0.27, 1, 0.93, 0.4817442
0.2, 0, 0.72, 0.28, 1, 0.88, 0.4823777
0.2, 0, 0.72, 0.28, 1, 0.89, 0.481412
0.2, 0, 0.72, 0.28, 1, 0.9, 0.4804455
0.2, 0, 0.72, 0.28, 1, 0.91, 0.479679
0.2, 0, 0.72, 0.28, 1, 0.92, 0.4808878
