slope, srtm, tpi, twi, coarse, stream, hdist
0.3,0.1,0.7,0.3,1,0.9,0.4791167
0.2,0.1,0.7,0.3,1,0.9,0.4791687
0.1,0,0.7,0.2,1,0.9,0.4793868
0,0,0.7,0.2,1,0.9,0.4794198
0.3,0,0.7,0.3,1,0.9,0.4794453
0.2,0,0.7,0.2,1,0.9,0.4795532
0.1,0.1,0.7,0.3,1,0.9,0.4797188
0.2,0,0.7,0.3,1,0.9,0.4797244
0.2,0.1,0.7,0.2,1,0.9,0.4799183
0,0.1,0.7,0.3,1,0.9,0.4799205
0.1,0.1,0.7,0.2,1,0.9,0.4799664
0,0.1,0.7,0.2,1,0.9,0.4800002
0.3,0.1,0.7,0.2,1,0.9,0.4801206
0.1,0,0.7,0.3,1,0.9,0.4802837
0,0.3,0.7,0.2,0.8,0.8,0.4803296
0.2,0.2,0.7,0.3,1,0.9,0.4804349
0.3,0,0.7,0.2,1,0.9,0.4804577
0.1,0.2,0.7,0.3,1,0.9,0.480474
0,0,0.7,0.3,1,0.9,0.480489
0.3,0.2,0.7,0.3,1,0.9,0.4804905
0,0.2,0.7,0.3,1,0.9,0.4805021
0.1,0.3,0.7,0.2,0.8,0.8,0.4805227
0.3,0.3,0.7,0.2,0.9,0.9,0.4807038
0.3,0.3,0.8,0.2,1,1,0.4808806
0.2,0.3,0.7,0.2,0.8,0.8,0.4811536
0.3,0.2,0.7,0.4,1,0.9,0.4813072
0.2,0.3,0.7,0.2,0.9,0.9,0.4815304
0.2,0.3,0.8,0.2,1,1,0.4815775
0.2,0.2,0.7,0.2,1,0.9,0.481637
0.3,0.2,0.7,0.2,1,0.9,0.4816599
0.2,0.3,0.7,0.4,1,0.9,0.4816998
0.1,0.2,0.7,0.2,1,0.9,0.4817009
0.3,0.3,0.7,0.3,0.8,0.8,0.4817179
0.3,0.3,0.7,0.4,1,0.9,0.481733
0,0.2,0.7,0.2,1,0.9,0.4817387
0.1,0.3,0.7,0.4,1,0.9,0.4817434
0,0.3,0.7,0.4,1,0.9,0.4817705
0,0.2,0.7,0.4,0.9,0.8,0.4820303
0.1,0.3,0.8,0.2,1,1,0.4820627
0.2,0.2,0.7,0.4,1,0.9,0.4820713
0.1,0.3,0.7,0.2,0.9,0.9,0.4821226
0.2,0.3,0.8,0.3,0.9,0.9,0.4821727
0.1,0.2,0.7,0.4,0.9,0.8,0.4821927
0,0.3,0.8,0.2,1,1,0.4822384
0.3,0.3,0.8,0.5,1,0.9,0.4822589
0.3,0.3,0.7,0.2,0.8,0.8,0.4823186
0,0.3,0.7,0.2,0.9,0.9,0.4823407
0,0.3,0.8,0.4,1,0.9,0.4823748
0,0.3,0.8,0.2,0.9,0.9,0.4825013
0.1,0.3,0.8,0.4,1,0.9,0.4825023
0.2,0.3,0.7,0.4,0.9,0.8,0.4825124
0.1,0.3,0.7,0.4,0.9,0.8,0.4825365
0,0.3,0.7,0.4,0.9,0.8,0.4825602
0.2,0.3,0.7,0.3,0.8,0.8,0.4825794
0.1,0.2,0.7,0.2,0.8,0.8,0.482595
0.3,0.3,0.7,0.4,0.9,0.8,0.4826047
0.1,0.2,0.7,0.4,1,0.9,0.4826101
0.2,0.3,0.8,0.5,1,0.9,0.4826171
0.1,0.3,0.8,0.2,0.9,0.9,0.482642
0.1,0.3,0.8,0.3,0.9,0.9,0.4826854
0.2,0.2,0.7,0.4,0.9,0.8,0.4827188
0,0.2,0.7,0.4,1,0.9,0.4828056
0.3,0.1,0.7,0.4,1,0.9,0.4828429
0,0.2,0.7,0.2,0.8,0.8,0.4828463
0,0.3,0.8,0.3,0.9,0.9,0.4828726
0.2,0.3,0.8,0.4,1,0.9,0.4829091
0.3,0.3,0.8,0.3,0.9,0.9,0.4829449
0.1,0.3,0.8,0.5,1,0.9,0.4830729
0.2,0.3,0.8,0.2,0.9,0.9,0.4830999
0.2,0.2,0.7,0.2,0.8,0.8,0.4831543
0.3,0.2,0.8,0.2,1,1,0.4831771
0.1,0.3,0.7,0.3,0.8,0.8,0.4832102
