slope, srtm, tpi, twi, coarse, stream, hdist
0,0,0,0,0,0,0
0.3333333,0.3333333,0.6666667,0,1,1,0.4806415
0,0.3333333,0.6666667,0,1,1,0.4825689
0.3333333,0.6666667,1,0.6666667,1,1,0.4829275
0,0.6666667,1,0.6666667,1,1,0.4839935
0.6666667,0.6666667,1,0.6666667,1,1,0.4853164
0.3333333,0.6666667,1,0,0.6666667,1,0.4853861
0,0.3333333,0.6666667,0.3333333,0.6666667,0.6666667,0.4855331
0.3333333,0.6666667,0.6666667,0,0,0.6666667,0.4857567
0.3333333,1,1,0,0,1,0.4859396
0,0.6666667,1,0,0.6666667,1,0.48613
0.3333333,0,0.6666667,0,1,1,0.4861939
0.3333333,1,1,0.3333333,0.3333333,1,0.4862001
0.3333333,0.3333333,0.3333333,0,0.6666667,0.6666667,0.4863592
0.3333333,0.3333333,0.6666667,0.3333333,1,1,0.4866524
0.6666667,0.6666667,0.6666667,0.6666667,1,1,0.4867105
0.6666667,1,1,0,0,1,0.4867162
0,0.3333333,0.3333333,0,0.6666667,0.6666667,0.4870011
0.6666667,1,1,0.3333333,0.3333333,1,0.487018
0,1,1,0.3333333,0.3333333,1,0.4870329
0.6666667,0.3333333,0.6666667,0.3333333,1,1,0.4872951
0.6666667,1,1,0.3333333,0,1,0.4873828
0.3333333,0.6666667,0.6666667,0.3333333,0.3333333,0.6666667,0.4874155
0,0.6666667,0.6666667,0.3333333,0.3333333,0.6666667,0.4875212
0.3333333,0.6666667,1,0.3333333,1,1,0.4875401
0,0.6666667,1,0.3333333,1,1,0.4876592
0,0.3333333,0.3333333,0,0,0.3333333,0.4877296
0,0.6666667,0.6666667,0,0,0.6666667,0.4877296
0,1,1,0,0,1,0.4877296
0.6666667,0.6666667,1,0.3333333,0.6666667,1,0.4879152
0.3333333,0.3333333,0.6666667,0.3333333,0.6666667,0.6666667,0.4883215
0,0,0.6666667,0,1,1,0.4884156
0.3333333,1,1,0,0.3333333,1,0.4884322
0,0.3333333,0.6666667,0.3333333,1,1,0.4886042
0.3333333,0,0.3333333,0,0.6666667,0.6666667,0.4886118
0,1,1,0,0.3333333,1,0.4887901
0.6666667,1,1,0,0.3333333,1,0.4890377
0.6666667,0.6666667,1,0.3333333,1,1,0.4891071
0.3333333,1,1,0.6666667,0.6666667,1,0.4891333
0.6666667,0,0.6666667,0.3333333,1,1,0.4892119
0,1,1,0.6666667,0.6666667,1,0.4893492
0,0.3333333,0.6666667,0,0.6666667,0.6666667,0.4893854
0.6666667,0.6666667,0.6666667,0,0.6666667,1,0.4894264
0.3333333,0.6666667,1,0,1,1,0.4895021
0.6666667,1,1,0.6666667,0.6666667,1,0.4895367
0.3333333,0.6666667,1,0.3333333,0.6666667,1,0.4896188
