slope, srtm, tpi, twi, coarse, stream, hdist
0.22, 0.1, 0.65, 0.2, 1, 0.88, 0.4825888
0.22, 0.1, 0.65, 0.2, 1, 0.89, 0.4814905
0.22, 0.1, 0.65, 0.2, 1, 0.9, 0.4803936
0.22, 0.1, 0.65, 0.2, 1, 0.91, 0.4792967
0.22, 0.1, 0.65, 0.2, 1, 0.92, 0.4795222
0.22, 0.1, 0.65, 0.2, 1, 0.93, 0.480813
0.22, 0.1, 0.65, 0.21, 1, 0.88, 0.4824786
0.22, 0.1, 0.65, 0.21, 1, 0.89, 0.4813821
0.22, 0.1, 0.65, 0.21, 1, 0.9, 0.4802871
0.22, 0.1, 0.65, 0.21, 1, 0.91, 0.4791922
0.22, 0.1, 0.65, 0.21, 1, 0.92, 0.4797929
0.22, 0.1, 0.65, 0.21, 1, 0.93, 0.4810761
0.22, 0.1, 0.65, 0.22, 1, 0.88, 0.4823639
0.22, 0.1, 0.65, 0.22, 1, 0.89, 0.4812695
0.22, 0.1, 0.65, 0.22, 1, 0.9, 0.4801763
0.22, 0.1, 0.65, 0.22, 1, 0.91, 0.4790835
0.22, 0.1, 0.65, 0.22, 1, 0.92, 0.4800757
0.22, 0.1, 0.65, 0.22, 1, 0.93, 0.4813512
0.22, 0.1, 0.65, 0.23, 1, 0.88, 0.482245
0.22, 0.1, 0.65, 0.23, 1, 0.89, 0.4811527
0.22, 0.1, 0.65, 0.23, 1, 0.9, 0.4800616
0.22, 0.1, 0.65, 0.23, 1, 0.91, 0.4790869
0.22, 0.1, 0.65, 0.23, 1, 0.92, 0.4803703
0.22, 0.1, 0.65, 0.23, 1, 0.93, 0.481638
0.22, 0.1, 0.65, 0.24, 1, 0.88, 0.482122
0.22, 0.1, 0.65, 0.24, 1, 0.89, 0.4810319
0.22, 0.1, 0.65, 0.24, 1, 0.9, 0.479943
0.22, 0.1, 0.65, 0.24, 1, 0.91, 0.4794021
0.22, 0.1, 0.65, 0.24, 1, 0.92, 0.4806769
0.22, 0.1, 0.65, 0.24, 1, 0.93, 0.4819364
0.22, 0.1, 0.65, 0.25, 1, 0.88, 0.4819949
0.22, 0.1, 0.65, 0.25, 1, 0.89, 0.4809072
0.22, 0.1, 0.65, 0.25, 1, 0.9, 0.4798206
0.22, 0.1, 0.65, 0.25, 1, 0.91, 0.4797291
0.22, 0.1, 0.65, 0.25, 1, 0.92, 0.480995
0.22, 0.1, 0.65, 0.25, 1, 0.93, 0.4822463
0.22, 0.1, 0.66, 0.2, 1, 0.88, 0.4824773
0.22, 0.1, 0.66, 0.2, 1, 0.89, 0.4813838
0.22, 0.1, 0.66, 0.2, 1, 0.9, 0.4802905
0.22, 0.1, 0.66, 0.2, 1, 0.91, 0.4791984
0.22, 0.1, 0.66, 0.2, 1, 0.92, 0.4792582
0.22, 0.1, 0.66, 0.2, 1, 0.93, 0.4805452
0.22, 0.1, 0.66, 0.21, 1, 0.88, 0.482368
0.22, 0.1, 0.66, 0.21, 1, 0.89, 0.4812762
0.22, 0.1, 0.66, 0.21, 1, 0.9, 0.4801849
0.22, 0.1, 0.66, 0.21, 1, 0.91, 0.4790948
0.22, 0.1, 0.66, 0.21, 1, 0.92, 0.4795286
0.22, 0.1, 0.66, 0.21, 1, 0.93, 0.4808081
0.22, 0.1, 0.66, 0.22, 1, 0.88, 0.4822543
0.22, 0.1, 0.66, 0.22, 1, 0.89, 0.4811643
0.22, 0.1, 0.66, 0.22, 1, 0.9, 0.4800752
0.22, 0.1, 0.66, 0.22, 1, 0.91, 0.4789872
0.22, 0.1, 0.66, 0.22, 1, 0.92, 0.479811
0.22, 0.1, 0.66, 0.22, 1, 0.93, 0.481083
0.22, 0.1, 0.66, 0.23, 1, 0.88, 0.4821364
0.22, 0.1, 0.66, 0.23, 1, 0.89, 0.4810484
0.22, 0.1, 0.66, 0.23, 1, 0.9, 0.4799614
0.22, 0.1, 0.66, 0.23, 1, 0.91, 0.4788755
0.22, 0.1, 0.66, 0.23, 1, 0.92, 0.4801054
0.22, 0.1, 0.66, 0.23, 1, 0.93, 0.4813696
0.22, 0.1, 0.66, 0.24, 1, 0.88, 0.4820143
0.22, 0.1, 0.66, 0.24, 1, 0.89, 0.4809286
0.22, 0.1, 0.66, 0.24, 1, 0.9, 0.4798439
0.22, 0.1, 0.66, 0.24, 1, 0.91, 0.4791407
0.22, 0.1, 0.66, 0.24, 1, 0.92, 0.4804116
0.22, 0.1, 0.66, 0.24, 1, 0.93, 0.4816677
0.22, 0.1, 0.66, 0.25, 1, 0.88, 0.4818882
0.22, 0.1, 0.66, 0.25, 1, 0.89, 0.4808048
0.22, 0.1, 0.66, 0.25, 1, 0.9, 0.4797225
0.22, 0.1, 0.66, 0.25, 1, 0.91, 0.4794673
